Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:51:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:16 PM  all   37.50    0.00   20.92    0.00    0.00   10.39    0.00    0.00    0.00   31.18
12:51:16 PM    0   40.43    0.00   19.15    0.00    0.00    8.51    0.00    0.00    0.00   31.91
12:51:16 PM    1   35.79    0.00   22.11    0.00    0.00   10.53    0.00    0.00    0.00   31.58
12:51:16 PM    2   44.68    0.00   13.83    0.00    0.00   12.77    0.00    0.00    0.00   28.72
12:51:16 PM    3   36.96    0.00   23.91    0.00    0.00   10.87    0.00    0.00    0.00   28.26
12:51:16 PM    4   34.04    0.00   24.47    0.00    0.00    8.51    0.00    0.00    0.00   32.98
12:51:16 PM    5   37.76    0.00   24.49    0.00    0.00    7.14    0.00    0.00    0.00   30.61
12:51:16 PM    6   36.56    0.00   20.43    0.00    0.00    9.68    0.00    0.00    0.00   33.33
12:51:16 PM    7   34.00    0.00   19.00    0.00    0.00   15.00    0.00    0.00    0.00   32.00

12:51:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:17 PM  all   40.13    0.00   21.33    0.00    0.00   11.07    0.00    0.00    0.00   27.47
12:51:17 PM    0   35.11    0.00   26.60    0.00    0.00   11.70    0.00    0.00    0.00   26.60
12:51:17 PM    1   40.66    0.00   18.68    0.00    0.00   12.09    0.00    0.00    0.00   28.57
12:51:17 PM    2   36.56    0.00   23.66    0.00    0.00   11.83    0.00    0.00    0.00   27.96
12:51:17 PM    3   41.41    0.00   21.21    0.00    0.00   10.10    0.00    0.00    0.00   27.27
12:51:17 PM    4   46.24    0.00   16.13    0.00    0.00   10.75    0.00    0.00    0.00   26.88
12:51:17 PM    5   37.78    0.00   24.44    0.00    0.00   10.00    0.00    0.00    0.00   27.78
12:51:17 PM    6   41.05    0.00   21.05    0.00    0.00   10.53    0.00    0.00    0.00   27.37
12:51:17 PM    7   42.11    0.00   18.95    0.00    0.00   11.58    0.00    0.00    0.00   27.37

12:51:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:18 PM  all   42.66    0.00   19.67    0.13    0.00   11.37    0.00    0.00    0.00   26.18
12:51:18 PM    0   41.49    0.00   18.09    0.00    0.00   12.77    0.00    0.00    0.00   27.66
12:51:18 PM    1   42.57    0.00   18.81    0.00    0.00   13.86    0.00    0.00    0.00   24.75
12:51:18 PM    2   43.01    0.00   20.43    1.08    0.00    8.60    0.00    0.00    0.00   26.88
12:51:18 PM    3   40.59    0.00   20.79    0.00    0.00   11.88    0.00    0.00    0.00   26.73
12:51:18 PM    4   36.84    0.00   21.05    0.00    0.00   14.74    0.00    0.00    0.00   27.37
12:51:18 PM    5   45.63    0.00   17.48    0.00    0.00   11.65    0.00    0.00    0.00   25.24
12:51:18 PM    6   45.00    0.00   21.00    0.00    0.00    9.00    0.00    0.00    0.00   25.00
12:51:18 PM    7   45.83    0.00   19.79    0.00    0.00    8.33    0.00    0.00    0.00   26.04

12:51:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:19 PM  all   40.45    0.00   25.84    0.00    0.00   10.86    0.00    0.00    0.00   22.85
12:51:19 PM    0   38.83    0.00   25.24    0.00    0.00   12.62    0.00    0.00    0.00   23.30
12:51:19 PM    1   41.05    0.00   26.32    0.00    0.00    8.42    0.00    0.00    0.00   24.21
12:51:19 PM    2   38.00    0.00   28.00    0.00    0.00   11.00    0.00    0.00    0.00   23.00
12:51:19 PM    3   48.96    0.00   19.79    0.00    0.00   12.50    0.00    0.00    0.00   18.75
12:51:19 PM    4   42.42    0.00   23.23    0.00    0.00   10.10    0.00    0.00    0.00   24.24
12:51:19 PM    5   33.98    0.00   29.13    0.00    0.00   12.62    0.00    0.00    0.00   24.27
