Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:10:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:10:59 PM  all   32.64    0.00   14.38    0.00    0.00    6.99    0.00    0.00    0.00   45.98
01:10:59 PM    0   34.38    0.00   13.54    0.00    0.00    5.21    0.00    0.00    0.00   46.88
01:10:59 PM    1   34.38    0.00   11.46    0.00    0.00    7.29    0.00    0.00    0.00   46.88
01:10:59 PM    2   32.65    0.00   14.29    0.00    0.00    6.12    0.00    0.00    0.00   46.94
01:10:59 PM    3   31.31    0.00   16.16    0.00    0.00    7.07    0.00    0.00    0.00   45.45
01:10:59 PM    4   35.42    0.00   14.58    0.00    0.00    8.33    0.00    0.00    0.00   41.67
01:10:59 PM    5   33.68    0.00   13.68    0.00    0.00    6.32    0.00    0.00    0.00   46.32
01:10:59 PM    6   29.17    0.00   16.67    0.00    0.00    7.29    0.00    0.00    0.00   46.88
01:10:59 PM    7   30.21    0.00   14.58    0.00    0.00    8.33    0.00    0.00    0.00   46.88

01:10:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:11:00 PM  all   32.14    0.00   15.34    0.40    0.00    8.60    0.00    0.00    0.00   43.52
01:11:00 PM    0   30.11    0.00   16.13    3.23    0.00    7.53    0.00    0.00    0.00   43.01
01:11:00 PM    1   31.58    0.00   14.74    0.00    0.00    9.47    0.00    0.00    0.00   44.21
01:11:00 PM    2   31.91    0.00   17.02    0.00    0.00    7.45    0.00    0.00    0.00   43.62
01:11:00 PM    3   33.68    0.00   13.68    0.00    0.00    8.42    0.00    0.00    0.00   44.21
01:11:00 PM    4   31.96    0.00   14.43    0.00    0.00   11.34    0.00    0.00    0.00   42.27
01:11:00 PM    5   31.91    0.00   14.89    0.00    0.00    9.57    0.00    0.00    0.00   43.62
01:11:00 PM    6   37.50    0.00   14.58    0.00    0.00    5.21    0.00    0.00    0.00   42.71
01:11:00 PM    7   28.26    0.00   17.39    0.00    0.00    9.78    0.00    0.00    0.00   44.57

01:11:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:11:01 PM  all   32.28    0.00   16.67    0.00    0.00    7.28    0.00    0.00    0.00   43.78
01:11:01 PM    0   36.73    0.00   15.31    0.00    0.00    6.12    0.00    0.00    0.00   41.84
01:11:01 PM    1   31.91    0.00   14.89    0.00    0.00    8.51    0.00    0.00    0.00   44.68
01:11:01 PM    2   29.79    0.00   18.09    0.00    0.00    7.45    0.00    0.00    0.00   44.68
01:11:01 PM    3   30.53    0.00   18.95    0.00    0.00    6.32    0.00    0.00    0.00   44.21
01:11:01 PM    4   32.29    0.00   18.75    0.00    0.00    6.25    0.00    0.00    0.00   42.71
01:11:01 PM    5   32.63    0.00   17.89    0.00    0.00    7.37    0.00    0.00    0.00   42.11
01:11:01 PM    6   31.52    0.00   15.22    0.00    0.00    7.61    0.00    0.00    0.00   45.65
01:11:01 PM    7   32.61    0.00   14.13    0.00    0.00    8.70    0.00    0.00    0.00   44.57

01:11:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:11:02 PM  all   32.98    0.00   16.22    0.00    0.00    7.31    0.00    0.00    0.00   43.48
01:11:02 PM    0   33.68    0.00   17.89    0.00    0.00    6.32    0.00    0.00    0.00   42.11
01:11:02 PM    1   36.96    0.00   14.13    0.00    0.00    5.43    0.00    0.00    0.00   43.48
01:11:02 PM    2   27.47    0.00   18.68    0.00    0.00    8.79    0.00    0.00    0.00   45.05
01:11:02 PM    3   29.79    0.00   18.09    0.00    0.00    8.51    0.00    0.00    0.00   43.62
01:11:02 PM    4   32.29    0.00   17.71    0.00    0.00    8.33    0.00    0.00    0.00   41.67
01:11:02 PM    5   32.63    0.00   15.79    0.00    0.00    8.42    0.00    0.00    0.00   43.16
01:11:02 PM    6   38.54    0.00   11.46    0.00    0.00    5.21    0.00    0.00    0.00   44.79
01:11:02 PM    7   32.26    0.00   16.13    0.00    0.00    7.53    0.00    0.00    0.00   44.09

01:11:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
