Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:13:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:08 PM  all   37.93    0.00   19.55    0.00    0.00   11.29    0.00    0.00    0.00   31.23
01:13:08 PM    0   37.11    0.00   21.65    0.00    0.00    9.28    0.00    0.00    0.00   31.96
01:13:08 PM    1   37.89    0.00   18.95    0.00    0.00   10.53    0.00    0.00    0.00   32.63
01:13:08 PM    2   38.95    0.00   16.84    0.00    0.00   13.68    0.00    0.00    0.00   30.53
01:13:08 PM    3   39.18    0.00   16.49    0.00    0.00   13.40    0.00    0.00    0.00   30.93
01:13:08 PM    4   33.33    0.00   24.73    0.00    0.00   10.75    0.00    0.00    0.00   31.18
01:13:08 PM    5   41.24    0.00   17.53    0.00    0.00   11.34    0.00    0.00    0.00   29.90
01:13:08 PM    6   32.97    0.00   24.18    0.00    0.00   10.99    0.00    0.00    0.00   31.87
01:13:08 PM    7   42.27    0.00   16.49    0.00    0.00   10.31    0.00    0.00    0.00   30.93

01:13:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:09 PM  all   42.46    0.00   19.44    0.00    0.00   10.45    0.00    0.00    0.00   27.65
01:13:09 PM    0   44.09    0.00   19.35    0.00    0.00    9.68    0.00    0.00    0.00   26.88
01:13:09 PM    1   43.96    0.00   19.78    0.00    0.00    7.69    0.00    0.00    0.00   28.57
01:13:09 PM    2   41.49    0.00   22.34    0.00    0.00    8.51    0.00    0.00    0.00   27.66
01:13:09 PM    3   36.46    0.00   22.92    0.00    0.00   12.50    0.00    0.00    0.00   28.12
01:13:09 PM    4   40.43    0.00   21.28    0.00    0.00    9.57    0.00    0.00    0.00   28.72
01:13:09 PM    5   42.55    0.00   17.02    0.00    0.00   12.77    0.00    0.00    0.00   27.66
01:13:09 PM    6   45.92    0.00   18.37    0.00    0.00   10.20    0.00    0.00    0.00   25.51
01:13:09 PM    7   44.79    0.00   14.58    0.00    0.00   12.50    0.00    0.00    0.00   28.12

01:13:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:10 PM  all   42.31    0.00   21.22    0.25    0.00   10.17    0.00    0.00    0.00   26.05
01:13:10 PM    0   45.45    0.00   16.16    0.00    0.00   14.14    0.00    0.00    0.00   24.24
01:13:10 PM    1   44.55    0.00   22.77    0.00    0.00    6.93    0.00    0.00    0.00   25.74
01:13:10 PM    2   42.00    0.00   20.00    0.00    0.00   12.00    0.00    0.00    0.00   26.00
01:13:10 PM    3   45.54    0.00   21.78    0.00    0.00    7.92    0.00    0.00    0.00   24.75
01:13:10 PM    4   39.80    0.00   21.43    0.00    0.00   10.20    0.00    0.00    0.00   28.57
01:13:10 PM    5   35.58    0.00   25.96    0.96    0.00    9.62    0.00    0.00    0.00   27.88
01:13:10 PM    6   44.44    0.00   20.20    0.00    0.00    9.09    0.00    0.00    0.00   26.26
01:13:10 PM    7   41.35    0.00   21.15    0.96    0.00   11.54    0.00    0.00    0.00   25.00

01:13:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:11 PM  all   40.87    0.00   22.08    0.00    0.00   10.51    0.00    0.00    0.00   26.54
01:13:11 PM    0   39.58    0.00   21.88    0.00    0.00   10.42    0.00    0.00    0.00   28.12
01:13:11 PM    1   43.62    0.00   18.09    0.00    0.00   10.64    0.00    0.00    0.00   27.66
01:13:11 PM    2   36.84    0.00   22.11    0.00    0.00   12.63    0.00    0.00    0.00   28.42
01:13:11 PM    3   38.95    0.00   22.11    0.00    0.00   11.58    0.00    0.00    0.00   27.37
01:13:11 PM    4   41.41    0.00   25.25    0.00    0.00    9.09    0.00    0.00    0.00   24.24
01:13:11 PM    5   41.76    0.00   19.78    0.00    0.00   12.09    0.00    0.00    0.00   26.37
01:13:11 PM    6   42.55    0.00   22.34    0.00    0.00    9.57    0.00    0.00    0.00   25.53
01:13:11 PM    7   42.27    0.00   24.74    0.00    0.00    8.25    0.00    0.00    0.00   24.74

01:13:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:12 PM  all   42.63    0.00   21.92    0.00    0.00   11.10    0.00    0.00    0.00   24.36
01:13:12 PM    0   42.22    0.00   17.78    0.00    0.00   16.67    0.00    0.00    0.00   23.33
01:13:12 PM    1   46.15    0.00   19.78    0.00    0.00   10.99    0.00    0.00    0.00   23.08
01:13:12 PM    2   47.83    0.00   23.91    0.00    0.00    8.70    0.00    0.00    0.00   19.57
01:13:12 PM    3   43.01    0.00   26.88    0.00    0.00    9.68    0.00    0.00    0.00   20.43
01:13:12 PM    4   41.76    0.00   20.88    0.00    0.00    9.89    0.00    0.00    0.00   27.47
01:13:12 PM    5   43.62    0.00   18.09    0.00    0.00   11.70    0.00    0.00    0.00   26.60
01:13:12 PM    6   36.56    0.00   23.66    0.00    0.00   11.83    0.00    0.00    0.00   27.96
01:13:12 PM    7   40.00    0.00   24.21    0.00    0.00    9.47    0.00    0.00    0.00   26.32

01:13:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:13 PM  all   40.13    0.00   23.97    0.00    0.00   13.11    0.00    0.00    0.00   22.78
01:13:13 PM    0   46.39    0.00   24.74    0.00    0.00   13.40    0.00    0.00    0.00   15.46
01:13:13 PM    1   47.92    0.00   22.92    0.00    0.00   12.50    0.00    0.00    0.00   16.67
01:13:13 PM    2   45.92    0.00   24.49    0.00    0.00   14.29    0.00    0.00    0.00   15.31
01:13:13 PM    3   37.89    0.00   27.37    0.00    0.00   14.74    0.00    0.00    0.00   20.00
01:13:13 PM    4   35.56    0.00   16.67    0.00    0.00   15.56    0.00    0.00    0.00   32.22
01:13:13 PM    5   36.84    0.00   25.26    0.00    0.00    9.47    0.00    0.00    0.00   28.42
01:13:13 PM    6   35.87    0.00   25.00    0.00    0.00   11.96    0.00    0.00    0.00   27.17
01:13:13 PM    7   33.70    0.00   25.00    0.00    0.00   13.04    0.00    0.00    0.00   28.26

01:13:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:14 PM  all   40.45    0.00   27.45    0.00    0.00   13.40    0.00    0.00    0.00   18.70
01:13:14 PM    0   41.67    0.00   27.08    0.00    0.00   18.75    0.00    0.00    0.00   12.50
01:13:14 PM    1   45.74    0.00   25.53    0.00    0.00   15.96    0.00    0.00    0.00   12.77
01:13:14 PM    2   45.74    0.00   21.28    0.00    0.00   19.15    0.00    0.00    0.00   13.83
01:13:14 PM    3   44.68    0.00   28.72    0.00    0.00   13.83    0.00    0.00    0.00   12.77
01:13:14 PM    4   36.56    0.00   30.11    0.00    0.00    9.68    0.00    0.00    0.00   23.66
