Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:56:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:47 PM  all   21.23    0.00   11.66    0.00    0.00    5.40    0.00    0.00    0.00   61.72
12:56:47 PM    0   22.33    0.00   12.62    0.00    0.00    3.88    0.00    0.00    0.00   61.17
12:56:47 PM    1   21.57    0.00   12.75    0.00    0.00    4.90    0.00    0.00    0.00   60.78
12:56:47 PM    2   15.69    0.00   14.71    0.00    0.00    6.86    0.00    0.00    0.00   62.75
12:56:47 PM    3   23.30    0.00   11.65    0.00    0.00    5.83    0.00    0.00    0.00   59.22
12:56:47 PM    4   21.36    0.00    9.71    0.00    0.00    6.80    0.00    0.00    0.00   62.14
12:56:47 PM    5   21.78    0.00   10.89    0.00    0.00    4.95    0.00    0.00    0.00   62.38
12:56:47 PM    6   19.80    0.00   11.88    0.00    0.00    5.94    0.00    0.00    0.00   62.38
12:56:47 PM    7   24.00    0.00    9.00    0.00    0.00    4.00    0.00    0.00    0.00   63.00

12:56:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:48 PM  all   23.05    0.00   10.61    0.24    0.00    5.98    0.00    0.00    0.00   60.12
12:56:48 PM    0   23.08    0.00   13.46    0.00    0.00    2.88    0.00    0.00    0.00   60.58
12:56:48 PM    1   23.76    0.00    9.90    0.99    0.00    4.95    0.00    0.00    0.00   60.40
12:56:48 PM    2   23.76    0.00    7.92    0.00    0.00    7.92    0.00    0.00    0.00   60.40
12:56:48 PM    3   22.33    0.00   10.68    0.00    0.00    7.77    0.00    0.00    0.00   59.22
12:56:48 PM    4   25.24    0.00    8.74    0.00    0.00    5.83    0.00    0.00    0.00   60.19
12:56:48 PM    5   21.78    0.00   10.89    0.00    0.00    5.94    0.00    0.00    0.00   61.39
12:56:48 PM    6   21.15    0.00   12.50    0.96    0.00    6.73    0.00    0.00    0.00   58.65
12:56:48 PM    7   23.30    0.00   10.68    0.00    0.00    5.83    0.00    0.00    0.00   60.19

12:56:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:49 PM  all   20.68    0.00   11.65    0.00    0.00    5.76    0.00    0.00    0.00   61.90
12:56:49 PM    0   20.62    0.00   11.34    0.00    0.00    5.15    0.00    0.00    0.00   62.89
12:56:49 PM    1   20.00    0.00   12.00    0.00    0.00    6.00    0.00    0.00    0.00   62.00
12:56:49 PM    2   17.35    0.00    9.18    0.00    0.00   10.20    0.00    0.00    0.00   63.27
12:56:49 PM    3   23.00    0.00   12.00    0.00    0.00    4.00    0.00    0.00    0.00   61.00
12:56:49 PM    4   20.79    0.00   11.88    0.00    0.00    4.95    0.00    0.00    0.00   62.38
12:56:49 PM    5   18.81    0.00   13.86    0.00    0.00    5.94    0.00    0.00    0.00   61.39
12:56:49 PM    6   20.00    0.00   15.00    0.00    0.00    4.00    0.00    0.00    0.00   61.00
12:56:49 PM    7   24.75    0.00    7.92    0.00    0.00    5.94    0.00    0.00    0.00   61.39

12:56:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:50 PM  all   24.53    0.00   11.92    0.00    0.00    4.61    0.00    0.00    0.00   58.94
12:56:50 PM    0   25.53    0.00   12.77    0.00    0.00    3.19    0.00    0.00    0.00   58.51
12:56:50 PM    1   21.98    0.00   12.09    0.00    0.00    6.59    0.00    0.00    0.00   59.34
12:56:50 PM    2   23.66    0.00   11.83    0.00    0.00    5.38    0.00    0.00    0.00   59.14
12:56:50 PM    3   27.96    0.00   11.83    0.00    0.00    3.23    0.00    0.00    0.00   56.99
12:56:50 PM    4   21.98    0.00   14.29    0.00    0.00    3.30    0.00    0.00    0.00   60.44
12:56:50 PM    5   26.88    0.00   10.75    0.00    0.00    3.23    0.00    0.00    0.00   59.14
12:56:50 PM    6   23.66    0.00   12.90    0.00    0.00    5.38    0.00    0.00    0.00   58.06
12:56:50 PM    7   24.44    0.00    8.89    0.00    0.00    6.67    0.00    0.00    0.00   60.00

12:56:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:51 PM  all   20.99    0.00   11.97    0.00    0.00    5.35    0.00    0.00    0.00   61.69
12:56:51 PM    0   23.60    0.00   10.11    0.00    0.00    4.49    0.00    0.00    0.00   61.80
12:56:51 PM    1   17.98    0.00   11.24    0.00    0.00    7.87    0.00    0.00    0.00   62.92
12:56:51 PM    2   19.54    0.00   12.64    0.00    0.00    4.60    0.00    0.00    0.00   63.22
12:56:51 PM    3   18.60    0.00   12.79    0.00    0.00    5.81    0.00    0.00    0.00   62.79
12:56:51 PM    4   21.35    0.00   11.24    0.00    0.00    5.62    0.00    0.00    0.00   61.80
12:56:51 PM    5   24.18    0.00   12.09    0.00    0.00    4.40    0.00    0.00    0.00   59.34
12:56:51 PM    6   23.33    0.00   10.00    0.00    0.00    6.67    0.00    0.00    0.00   60.00
12:56:51 PM    7   19.10    0.00   15.73    0.00    0.00    3.37    0.00    0.00    0.00   61.80

12:56:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:52 PM  all   22.91    0.00   17.15    0.00    0.00    6.72    0.00    0.00    0.00   53.22
12:56:52 PM    0   21.98    0.00   15.38    0.00    0.00    7.69    0.00    0.00    0.00   54.95
