Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:12:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:12:08 PM  all   38.04    0.00   21.12    0.00    0.00   10.05    0.00    0.00    0.00   30.79
01:12:08 PM    0   38.61    0.00   24.75    0.00    0.00    9.90    0.00    0.00    0.00   26.73
01:12:08 PM    1   40.82    0.00   18.37    0.00    0.00   10.20    0.00    0.00    0.00   30.61
01:12:08 PM    2   37.11    0.00   20.62    0.00    0.00    9.28    0.00    0.00    0.00   32.99
01:12:08 PM    3   43.43    0.00   17.17    0.00    0.00    9.09    0.00    0.00    0.00   30.30
01:12:08 PM    4   39.00    0.00   19.00    0.00    0.00   12.00    0.00    0.00    0.00   30.00
01:12:08 PM    5   33.33    0.00   24.24    0.00    0.00    9.09    0.00    0.00    0.00   33.33
01:12:08 PM    6   34.69    0.00   24.49    0.00    0.00    9.18    0.00    0.00    0.00   31.63
01:12:08 PM    7   37.23    0.00   20.21    0.00    0.00   11.70    0.00    0.00    0.00   30.85

01:12:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:12:09 PM  all   41.38    0.00   21.00    0.00    0.00   11.88    0.00    0.00    0.00   25.75
01:12:09 PM    0   36.00    0.00   24.00    0.00    0.00   14.00    0.00    0.00    0.00   26.00
01:12:09 PM    1   39.80    0.00   21.43    0.00    0.00   11.22    0.00    0.00    0.00   27.55
01:12:09 PM    2   47.00    0.00   18.00    0.00    0.00   10.00    0.00    0.00    0.00   25.00
01:12:09 PM    3   40.59    0.00   19.80    0.00    0.00   11.88    0.00    0.00    0.00   27.72
01:12:09 PM    4   42.42    0.00   21.21    0.00    0.00   10.10    0.00    0.00    0.00   26.26
01:12:09 PM    5   38.61    0.00   24.75    0.00    0.00   12.87    0.00    0.00    0.00   23.76
01:12:09 PM    6   43.56    0.00   18.81    0.00    0.00   12.87    0.00    0.00    0.00   24.75
01:12:09 PM    7   43.00    0.00   20.00    0.00    0.00   12.00    0.00    0.00    0.00   25.00

01:12:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:12:10 PM  all   40.68    0.00   21.38    0.00    0.00   11.08    0.00    0.00    0.00   26.86
01:12:10 PM    0   43.16    0.00   20.00    0.00    0.00    8.42    0.00    0.00    0.00   28.42
01:12:10 PM    1   37.36    0.00   23.08    0.00    0.00   12.09    0.00    0.00    0.00   27.47
01:12:10 PM    2   45.26    0.00   21.05    0.00    0.00    8.42    0.00    0.00    0.00   25.26
01:12:10 PM    3   41.49    0.00   18.09    0.00    0.00   14.89    0.00    0.00    0.00   25.53
01:12:10 PM    4   41.24    0.00   21.65    0.00    0.00    9.28    0.00    0.00    0.00   27.84
01:12:10 PM    5   40.00    0.00   22.00    0.00    0.00   13.00    0.00    0.00    0.00   25.00
01:12:10 PM    6   43.30    0.00   20.62    0.00    0.00    9.28    0.00    0.00    0.00   26.80
01:12:10 PM    7   33.67    0.00   24.49    0.00    0.00   13.27    0.00    0.00    0.00   28.57

01:12:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:12:11 PM  all   41.50    0.00   19.80    0.13    0.00   12.56    0.00    0.00    0.00   26.02
01:12:11 PM    0   40.78    0.00   22.33    0.00    0.00   13.59    0.00    0.00    0.00   23.30
01:12:11 PM    1   43.30    0.00   20.62    0.00    0.00   11.34    0.00    0.00    0.00   24.74
01:12:11 PM    2   43.43    0.00   21.21    0.00    0.00   10.10    0.00    0.00    0.00   25.25
