Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:09:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:54 PM  all   31.25    0.00   14.32    0.00    0.00    8.07    0.00    0.00    0.00   46.35
01:09:54 PM    0   32.00    0.00   12.00    0.00    0.00   10.00    0.00    0.00    0.00   46.00
01:09:54 PM    1   28.87    0.00   16.49    0.00    0.00    7.22    0.00    0.00    0.00   47.42
01:09:54 PM    2   28.72    0.00   13.83    0.00    0.00    7.45    0.00    0.00    0.00   50.00
01:09:54 PM    3   29.79    0.00   12.77    0.00    0.00    7.45    0.00    0.00    0.00   50.00
01:09:54 PM    4   33.68    0.00   12.63    0.00    0.00    9.47    0.00    0.00    0.00   44.21
01:09:54 PM    5   36.36    0.00   15.15    0.00    0.00    7.07    0.00    0.00    0.00   41.41
01:09:54 PM    6   33.33    0.00   15.62    0.00    0.00    6.25    0.00    0.00    0.00   44.79
01:09:54 PM    7   26.88    0.00   16.13    0.00    0.00    9.68    0.00    0.00    0.00   47.31

01:09:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:55 PM  all   34.33    0.00   16.35    0.00    0.00    8.11    0.00    0.00    0.00   41.20
01:09:55 PM    0   35.00    0.00   17.00    0.00    0.00    8.00    0.00    0.00    0.00   40.00
01:09:55 PM    1   32.67    0.00   15.84    0.00    0.00    9.90    0.00    0.00    0.00   41.58
01:09:55 PM    2   35.05    0.00   14.43    0.00    0.00    9.28    0.00    0.00    0.00   41.24
01:09:55 PM    3   37.00    0.00   15.00    0.00    0.00    7.00    0.00    0.00    0.00   41.00
01:09:55 PM    4   37.62    0.00   14.85    0.00    0.00    6.93    0.00    0.00    0.00   40.59
01:09:55 PM    5   32.65    0.00   16.33    0.00    0.00    8.16    0.00    0.00    0.00   42.86
01:09:55 PM    6   30.00    0.00   18.00    0.00    0.00   10.00    0.00    0.00    0.00   42.00
01:09:55 PM    7   34.62    0.00   19.23    0.00    0.00    5.77    0.00    0.00    0.00   40.38

