Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:43:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:37 PM  all   12.08    0.00    5.40    0.26    0.00    2.57    0.00    0.00    0.00   79.69
12:43:37 PM    0    9.18    0.00    9.18    0.00    0.00    3.06    0.00    0.00    0.00   78.57
12:43:37 PM    1   14.29    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   79.59
12:43:37 PM    2   15.46    0.00    4.12    0.00    0.00    2.06    0.00    0.00    0.00   78.35
12:43:37 PM    3    8.25    0.00    7.22    0.00    0.00    4.12    0.00    0.00    0.00   80.41
12:43:37 PM    4   12.37    0.00    4.12    1.03    0.00    3.09    0.00    0.00    0.00   79.38
12:43:37 PM    5   12.24    0.00    5.10    0.00    0.00    3.06    0.00    0.00    0.00   79.59
12:43:37 PM    6   12.37    0.00    4.12    1.03    0.00    3.09    0.00    0.00    0.00   79.38
12:43:37 PM    7   12.50    0.00    4.17    0.00    0.00    1.04    0.00    0.00    0.00   82.29

12:43:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:38 PM  all   11.97    0.00    6.11    0.00    0.00    3.31    0.00    0.00    0.00   78.60
12:43:38 PM    0   12.37    0.00    5.15    0.00    0.00    3.09    0.00    0.00    0.00   79.38
12:43:38 PM    1   14.14    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   77.78
12:43:38 PM    2   11.11    0.00    6.06    0.00    0.00    5.05    0.00    0.00    0.00   77.78
12:43:38 PM    3   14.43    0.00    3.09    0.00    0.00    3.09    0.00    0.00    0.00   79.38
12:43:38 PM    4   11.34    0.00    6.19    0.00    0.00    3.09    0.00    0.00    0.00   79.38
12:43:38 PM    5    9.28    0.00    9.28    0.00    0.00    2.06    0.00    0.00    0.00   79.38
12:43:38 PM    6   12.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   78.00
12:43:38 PM    7   11.11    0.00    7.07    0.00    0.00    4.04    0.00    0.00    0.00   77.78

12:43:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:39 PM  all   10.77    0.00    7.05    0.00    0.00    2.95    0.00    0.00    0.00   79.23
12:43:39 PM    0   11.00    0.00    8.00    0.00    0.00    3.00    0.00    0.00    0.00   78.00
12:43:39 PM    1   11.34    0.00    5.15    0.00    0.00    4.12    0.00    0.00    0.00   79.38
12:43:39 PM    2   12.37    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   79.38
12:43:39 PM    3   12.12    0.00    6.06    0.00    0.00    4.04    0.00    0.00    0.00   77.78
12:43:39 PM    4   12.24    0.00    7.14    0.00    0.00    3.06    0.00    0.00    0.00   77.55
12:43:39 PM    5    8.16    0.00   10.20    0.00    0.00    2.04    0.00    0.00    0.00   79.59
12:43:39 PM    6   10.42    0.00    6.25    0.00    0.00    3.12    0.00    0.00    0.00   80.21
12:43:39 PM    7    8.42    0.00    7.37    0.00    0.00    2.11    0.00    0.00    0.00   82.11

12:43:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:40 PM  all   12.69    0.00    7.18    0.00    0.00    1.67    0.00    0.00    0.00   78.46
12:43:40 PM    0   16.16    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   75.76
12:43:40 PM    1   13.27    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   78.57
12:43:40 PM    2   11.22    0.00    8.16    0.00    0.00    2.04    0.00    0.00    0.00   78.57
12:43:40 PM    3   13.68    0.00    6.32    0.00    0.00    1.05    0.00    0.00    0.00   78.95
12:43:40 PM    4    9.28    0.00    9.28    0.00    0.00    2.06    0.00    0.00    0.00   79.38
12:43:40 PM    5   11.46    0.00    7.29    0.00    0.00    1.04    0.00    0.00    0.00   80.21
12:43:40 PM    6   13.13    0.00    7.07    0.00    0.00    2.02    0.00    0.00    0.00   77.78
12:43:40 PM    7   13.27    0.00    5.10    0.00    0.00    3.06    0.00    0.00    0.00   78.57

12:43:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:41 PM  all   14.08    0.00    8.45    0.00    0.00    3.75    0.00    0.00    0.00   73.73
12:43:41 PM    0   11.83    0.00    8.60    0.00    0.00    5.38    0.00    0.00    0.00   74.19
12:43:41 PM    1   15.96    0.00    7.45    0.00    0.00    3.19    0.00    0.00    0.00   73.40
12:43:41 PM    2   12.90    0.00    9.68    0.00    0.00    3.23    0.00    0.00    0.00   74.19
12:43:41 PM    3   10.64    0.00   10.64    0.00    0.00    5.32    0.00    0.00    0.00   73.40
12:43:41 PM    4   15.22    0.00    8.70    0.00    0.00    2.17    0.00    0.00    0.00   73.91
12:43:41 PM    5   13.19    0.00    7.69    0.00    0.00    4.40    0.00    0.00    0.00   74.73
12:43:41 PM    6   16.30    0.00    5.43    0.00    0.00    3.26    0.00    0.00    0.00   75.00
12:43:41 PM    7   16.49    0.00    9.28    0.00    0.00    3.09    0.00    0.00    0.00   71.13

12:43:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:42 PM  all   14.34    0.00    7.98    0.41    0.00    4.33    0.00    0.00    0.00   72.94
12:43:42 PM    0   13.04    0.00   10.87    1.09    0.00    2.17    0.00    0.00    0.00   72.83
12:43:42 PM    1   11.96    0.00   10.87    0.00    0.00    4.35    0.00    0.00    0.00   72.83
12:43:42 PM    2   15.62    0.00    7.29    0.00    0.00    5.21    0.00    0.00    0.00   71.88
12:43:42 PM    3   18.75    0.00    5.21    0.00    0.00    5.21    0.00    0.00    0.00   70.83
12:43:42 PM    4   15.56    0.00    6.67    1.11    0.00    3.33    0.00    0.00    0.00   73.33
12:43:42 PM    5   13.98    0.00    7.53    0.00    0.00    5.38    0.00    0.00    0.00   73.12
12:43:42 PM    6   14.13    0.00    6.52    1.09    0.00    5.43    0.00    0.00    0.00   72.83
12:43:42 PM    7   11.36    0.00    9.09    0.00    0.00    3.41    0.00    0.00    0.00   76.14

12:43:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:43 PM  all   14.57    0.00   11.23    0.00    0.00    3.74    0.00    0.00    0.00   70.45
12:43:43 PM    0   14.13    0.00    9.78    0.00    0.00    3.26    0.00    0.00    0.00   72.83
12:43:43 PM    1   12.77    0.00   12.77    0.00    0.00    3.19    0.00    0.00    0.00   71.28
12:43:43 PM    2   13.98    0.00   12.90    0.00    0.00    3.23    0.00    0.00    0.00   69.89
12:43:43 PM    3   13.68    0.00   11.58    0.00    0.00    4.21    0.00    0.00    0.00   70.53
12:43:43 PM    4   13.83    0.00   12.77    0.00    0.00    4.26    0.00    0.00    0.00   69.15
12:43:43 PM    5   15.96    0.00    9.57    0.00    0.00    4.26    0.00    0.00    0.00   70.21
12:43:43 PM    6   18.48    0.00    7.61    0.00    0.00    3.26    0.00    0.00    0.00   70.65
12:43:43 PM    7   13.83    0.00   12.77    0.00    0.00    4.26    0.00    0.00    0.00   69.15

12:43:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:44 PM  all   14.95    0.00   11.38    0.00    0.00    4.50    0.00    0.00    0.00   69.18
12:43:44 PM    0   16.13    0.00   10.75    0.00    0.00    2.15    0.00    0.00    0.00   70.97
12:43:44 PM    1   13.98    0.00   10.75    0.00    0.00    5.38    0.00    0.00    0.00   69.89
12:43:44 PM    2   12.09    0.00    8.79    0.00    0.00    6.59    0.00    0.00    0.00   72.53
12:43:44 PM    3   16.49    0.00   11.34    0.00    0.00    4.12    0.00    0.00    0.00   68.04
12:43:44 PM    4   13.68    0.00   13.68    0.00    0.00    3.16    0.00    0.00    0.00   69.47
12:43:44 PM    5   14.58    0.00   11.46    0.00    0.00    6.25    0.00    0.00    0.00   67.71
12:43:44 PM    6   16.67    0.00   12.50    0.00    0.00    4.17    0.00    0.00    0.00   66.67
12:43:44 PM    7   15.79    0.00   11.58    0.00    0.00    4.21    0.00    0.00    0.00   68.42

12:43:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:45 PM  all   13.98    0.00   10.12    0.00    0.00    4.53    0.00    0.00    0.00   71.37
12:43:45 PM    0   14.13    0.00    8.70    0.00    0.00    3.26    0.00    0.00    0.00   73.91
12:43:45 PM    1   13.83    0.00    7.45    0.00    0.00    5.32    0.00    0.00    0.00   73.40
12:43:45 PM    2   10.99    0.00   10.99    0.00    0.00    3.30    0.00    0.00    0.00   74.73
12:43:45 PM    3   16.13    0.00    8.60    0.00    0.00    3.23    0.00    0.00    0.00   72.04
12:43:45 PM    4   15.96    0.00    9.57    0.00    0.00    4.26    0.00    0.00    0.00   70.21
12:43:45 PM    5   12.50    0.00   12.50    0.00    0.00    6.25    0.00    0.00    0.00   68.75
12:43:45 PM    6   16.13    0.00    9.68    0.00    0.00    3.23    0.00    0.00    0.00   70.97
12:43:45 PM    7   12.24    0.00   13.27    0.00    0.00    7.14    0.00    0.00    0.00   67.35

12:43:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:46 PM  all   17.62    0.00   17.23    0.00    0.00    4.70    0.00    0.00    0.00   60.44
12:43:46 PM    0   20.20    0.00   18.18    0.00    0.00    4.04    0.00    0.00    0.00   57.58
12:43:46 PM    1   15.91    0.00   15.91    0.00    0.00    3.41    0.00    0.00    0.00   64.77
12:43:46 PM    2   19.59    0.00   16.49    0.00    0.00    5.15    0.00    0.00    0.00   58.76
12:43:46 PM    3   18.95    0.00   18.95    0.00    0.00    3.16    0.00    0.00    0.00   58.95
12:43:46 PM    4   18.00    0.00   18.00    0.00    0.00    5.00    0.00    0.00    0.00   59.00
12:43:46 PM    5   15.31    0.00   18.37    0.00    0.00    7.14    0.00    0.00    0.00   59.18
12:43:46 PM    6   17.53    0.00   16.49    0.00    0.00    5.15    0.00    0.00    0.00   60.82
