Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

01:05:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:05:28 PM  all   11.46    0.00    6.62    0.00    0.00    2.42    0.00    0.00    0.00   79.49
01:05:28 PM    0   14.29    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   77.55
01:05:28 PM    1   11.22    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   80.61
01:05:28 PM    2   14.00    0.00    3.00    0.00    0.00    4.00    0.00    0.00    0.00   79.00
01:05:28 PM    3    9.28    0.00    7.22    0.00    0.00    2.06    0.00    0.00    0.00   81.44
01:05:28 PM    4   10.10    0.00    9.09    0.00    0.00    2.02    0.00    0.00    0.00   78.79
01:05:28 PM    5   10.20    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   80.61
01:05:28 PM    6   13.13    0.00    8.08    0.00    0.00    2.02    0.00    0.00    0.00   76.77
01:05:28 PM    7    9.38    0.00    6.25    0.00    0.00    3.12    0.00    0.00    0.00   81.25

01:05:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:05:29 PM  all   13.59    0.00    8.10    0.25    0.00    3.24    0.00    0.00    0.00   74.81
01:05:29 PM    0   12.87    0.00    8.91    0.99    0.00    2.97    0.00    0.00    0.00   74.26
01:05:29 PM    1   13.86    0.00    5.94    0.99    0.00    3.96    0.00    0.00    0.00   75.25
01:05:29 PM    2   14.14    0.00   10.10    0.00    0.00    2.02    0.00    0.00    0.00   73.74
01:05:29 PM    3   14.85    0.00    5.94    0.00    0.00    2.97    0.00    0.00    0.00   76.24
01:05:29 PM    4   14.00    0.00   12.00    0.00    0.00    2.00    0.00    0.00    0.00   72.00
01:05:29 PM    5   15.84    0.00    5.94    0.00    0.00    3.96    0.00    0.00    0.00   74.26
01:05:29 PM    6   12.12    0.00    7.07    0.00    0.00    4.04    0.00    0.00    0.00   76.77
01:05:29 PM    7   11.00    0.00    9.00    0.00    0.00    4.00    0.00    0.00    0.00   76.00

01:05:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:05:30 PM  all   13.76    0.00    7.74    0.25    0.00    4.05    0.00    0.00    0.00   74.20
01:05:30 PM    0   12.62    0.00    8.74    0.00    0.00    4.85    0.00    0.00    0.00   73.79
01:05:30 PM    1   14.85    0.00    6.93    0.00    0.00    2.97    0.00    0.00    0.00   75.25
