Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:50:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:12 PM  all   39.29    0.00   18.37    0.00    0.00   11.73    0.00    0.00    0.00   30.61
12:50:12 PM    0   37.23    0.00   17.02    0.00    0.00   12.77    0.00    0.00    0.00   32.98
12:50:12 PM    1   44.00    0.00   16.00    0.00    0.00   14.00    0.00    0.00    0.00   26.00
12:50:12 PM    2   45.36    0.00   13.40    0.00    0.00   10.31    0.00    0.00    0.00   30.93
12:50:12 PM    3   39.36    0.00   19.15    0.00    0.00   10.64    0.00    0.00    0.00   30.85
12:50:12 PM    4   38.00    0.00   18.00    0.00    0.00   13.00    0.00    0.00    0.00   31.00
12:50:12 PM    5   34.02    0.00   19.59    0.00    0.00   13.40    0.00    0.00    0.00   32.99
12:50:12 PM    6   38.46    0.00   21.15    0.00    0.00   11.54    0.00    0.00    0.00   28.85
12:50:12 PM    7   37.76    0.00   22.45    0.00    0.00    8.16    0.00    0.00    0.00   31.63

12:50:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:13 PM  all   42.31    0.00   19.84    0.00    0.00   11.17    0.00    0.00    0.00   26.68
12:50:13 PM    0   43.30    0.00   16.49    0.00    0.00   13.40    0.00    0.00    0.00   26.80
12:50:13 PM    1   39.58    0.00   18.75    0.00    0.00   13.54    0.00    0.00    0.00   28.12
12:50:13 PM    2   39.56    0.00   23.08    0.00    0.00   10.99    0.00    0.00    0.00   26.37
12:50:13 PM    3   43.43    0.00   21.21    0.00    0.00   10.10    0.00    0.00    0.00   25.25
12:50:13 PM    4   47.87    0.00   17.02    0.00    0.00    8.51    0.00    0.00    0.00   26.60
12:50:13 PM    5   42.55    0.00   17.02    0.00    0.00   13.83    0.00    0.00    0.00   26.60
12:50:13 PM    6   41.24    0.00   20.62    0.00    0.00   12.37    0.00    0.00    0.00   25.77
12:50:13 PM    7   40.86    0.00   24.73    0.00    0.00    6.45    0.00    0.00    0.00   27.96

12:50:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:14 PM  all   41.34    0.00   21.37    0.00    0.00   11.50    0.00    0.00    0.00   25.79
12:50:14 PM    0   37.86    0.00   22.33    0.00    0.00   13.59    0.00    0.00    0.00   26.21
12:50:14 PM    1   39.80    0.00   18.37    0.00    0.00   14.29    0.00    0.00    0.00   27.55
12:50:14 PM    2   42.57    0.00   20.79    0.00    0.00   10.89    0.00    0.00    0.00   25.74
12:50:14 PM    3   42.86    0.00   21.43    0.00    0.00   11.22    0.00    0.00    0.00   24.49
12:50:14 PM    4   40.43    0.00   27.66    0.00    0.00    6.38    0.00    0.00    0.00   25.53
12:50:14 PM    5   41.41    0.00   20.20    0.00    0.00   12.12    0.00    0.00    0.00   26.26
12:50:14 PM    6   42.57    0.00   19.80    0.00    0.00   11.88    0.00    0.00    0.00   25.74
12:50:14 PM    7   43.30    0.00   20.62    0.00    0.00   11.34    0.00    0.00    0.00   24.74

12:50:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:15 PM  all   42.44    0.00   21.35    0.00    0.00   11.94    0.00    0.00    0.00   24.27
12:50:15 PM    0   47.87    0.00   20.21    0.00    0.00   10.64    0.00    0.00    0.00   21.28
12:50:15 PM    1   38.71    0.00   21.51    0.00    0.00   13.98    0.00    0.00    0.00   25.81
12:50:15 PM    2   42.39    0.00   20.65    0.00    0.00   14.13    0.00    0.00    0.00   22.83
12:50:15 PM    3   47.31    0.00   20.43    0.00    0.00   10.75    0.00    0.00    0.00   21.51
12:50:15 PM    4   40.62    0.00   19.79    0.00    0.00   13.54    0.00    0.00    0.00   26.04
12:50:15 PM    5   45.74    0.00   19.15    0.00    0.00   10.64    0.00    0.00    0.00   24.47
12:50:15 PM    6   41.49    0.00   23.40    0.00    0.00   10.64    0.00    0.00    0.00   24.47
12:50:15 PM    7   35.71    0.00   25.51    0.00    0.00   11.22    0.00    0.00    0.00   27.55

12:50:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:16 PM  all   42.03    0.00   25.96    0.00    0.00   12.78    0.00    0.00    0.00   19.24
12:50:16 PM    0   46.32    0.00   20.00    0.00    0.00   15.79    0.00    0.00    0.00   17.89
