Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:47:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:47:58 PM  all   40.55    0.00   14.77    0.13    0.00    7.01    0.00    0.00    0.00   37.55
12:47:58 PM    0   34.34    0.00   15.15    0.00    0.00    9.09    0.00    0.00    0.00   41.41
12:47:58 PM    1   31.68    0.00   21.78    0.00    0.00    7.92    0.00    0.00    0.00   38.61
12:47:58 PM    2   39.00    0.00   12.00    0.00    0.00    9.00    0.00    0.00    0.00   40.00
12:47:58 PM    3   33.66    0.00   18.81    0.00    0.00    6.93    0.00    0.00    0.00   40.59
12:47:58 PM    4   58.59    0.00   10.10    0.00    0.00    4.04    0.00    0.00    0.00   27.27
12:47:58 PM    5   32.32    0.00   18.18    0.00    0.00    6.06    0.00    0.00    0.00   43.43
12:47:58 PM    6   35.00    0.00   15.00    1.00    0.00    8.00    0.00    0.00    0.00   41.00
12:47:58 PM    7   60.00    0.00    7.00    0.00    0.00    5.00    0.00    0.00    0.00   28.00

12:47:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:47:59 PM  all   31.35    0.00   18.65    0.00    0.00    7.74    0.00    0.00    0.00   42.26
12:47:59 PM    0   31.63    0.00   17.35    0.00    0.00    9.18    0.00    0.00    0.00   41.84
12:47:59 PM    1   30.61    0.00   20.41    0.00    0.00    8.16    0.00    0.00    0.00   40.82
12:47:59 PM    2   29.29    0.00   21.21    0.00    0.00    8.08    0.00    0.00    0.00   41.41
12:47:59 PM    3   36.08    0.00   17.53    0.00    0.00    6.19    0.00    0.00    0.00   40.21
12:47:59 PM    4   32.00    0.00   16.00    0.00    0.00    9.00    0.00    0.00    0.00   43.00
12:47:59 PM    5   28.43    0.00   21.57    0.00    0.00    7.84    0.00    0.00    0.00   42.16
12:47:59 PM    6   31.96    0.00   17.53    0.00    0.00    7.22    0.00    0.00    0.00   43.30
12:47:59 PM    7   30.93    0.00   17.53    0.00    0.00    6.19    0.00    0.00    0.00   45.36

12:47:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:48:00 PM  all   31.41    0.00   17.02    0.00    0.00    8.25    0.00    0.00    0.00   43.32
12:48:00 PM    0   29.90    0.00   20.62    0.00    0.00    7.22    0.00    0.00    0.00   42.27
12:48:00 PM    1   31.96    0.00   14.43    0.00    0.00    9.28    0.00    0.00    0.00   44.33
12:48:00 PM    2   30.53    0.00   16.84    0.00    0.00    9.47    0.00    0.00    0.00   43.16
12:48:00 PM    3   31.96    0.00   18.56    0.00    0.00    6.19    0.00    0.00    0.00   43.30
12:48:00 PM    4   31.52    0.00   13.04    0.00    0.00    9.78    0.00    0.00    0.00   45.65
12:48:00 PM    5   32.98    0.00   14.89    0.00    0.00    8.51    0.00    0.00    0.00   43.62
12:48:00 PM    6   32.99    0.00   17.53    0.00    0.00    7.22    0.00    0.00    0.00   42.27
12:48:00 PM    7   29.47    0.00   20.00    0.00    0.00    8.42    0.00    0.00    0.00   42.11

12:48:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:48:01 PM  all   31.32    0.00   21.05    0.00    0.00   10.00    0.00    0.00    0.00   37.63
12:48:01 PM    0   32.26    0.00   20.43    0.00    0.00    8.60    0.00    0.00    0.00   38.71
12:48:01 PM    1   33.33    0.00   19.79    0.00    0.00   11.46    0.00    0.00    0.00   35.42
12:48:01 PM    2   31.52    0.00   20.65    0.00    0.00    7.61    0.00    0.00    0.00   40.22
12:48:01 PM    3   31.25    0.00   22.92    0.00    0.00    9.38    0.00    0.00    0.00   36.46
12:48:01 PM    4   28.57    0.00   22.45    0.00    0.00   12.24    0.00    0.00    0.00   36.73
12:48:01 PM    5   31.58    0.00   22.11    0.00    0.00    9.47    0.00    0.00    0.00   36.84
12:48:01 PM    6   33.68    0.00   18.95    0.00    0.00    9.47    0.00    0.00    0.00   37.89
12:48:01 PM    7   28.42    0.00   21.05    0.00    0.00   11.58    0.00    0.00    0.00   38.95

12:48:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:48:02 PM  all   34.18    0.00   19.49    0.00    0.00    8.54    0.00    0.00    0.00   37.78
12:48:02 PM    0   40.43    0.00   24.47    0.00    0.00    6.38    0.00    0.00    0.00   28.72
12:48:02 PM    1   35.42    0.00   23.96    0.00    0.00   11.46    0.00    0.00    0.00   29.17
12:48:02 PM    2   37.36    0.00   24.18    0.00    0.00    8.79    0.00    0.00    0.00   29.67
12:48:02 PM    3   39.18    0.00   22.68    0.00    0.00    9.28    0.00    0.00    0.00   28.87
12:48:02 PM    4   29.03    0.00   15.05    0.00    0.00   10.75    0.00    0.00    0.00   45.16
12:48:02 PM    5   34.07    0.00   10.99    0.00    0.00    7.69    0.00    0.00    0.00   47.25
12:48:02 PM    6   31.52    0.00   16.30    0.00    0.00    4.35    0.00    0.00    0.00   47.83
12:48:02 PM    7   26.32    0.00   17.89    0.00    0.00    9.47    0.00    0.00    0.00   46.32

12:48:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
