Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:49:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:03 PM  all   31.82    0.00   15.06    0.26    0.00    6.88    0.00    0.00    0.00   45.97
12:49:03 PM    0   29.90    0.00   17.53    1.03    0.00    5.15    0.00    0.00    0.00   46.39
12:49:03 PM    1   37.89    0.00    9.47    0.00    0.00    6.32    0.00    0.00    0.00   46.32
12:49:03 PM    2   27.55    0.00   15.31    1.02    0.00    9.18    0.00    0.00    0.00   46.94
12:49:03 PM    3   30.93    0.00   17.53    0.00    0.00    6.19    0.00    0.00    0.00   45.36
12:49:03 PM    4   35.79    0.00   11.58    0.00    0.00    6.32    0.00    0.00    0.00   46.32
12:49:03 PM    5   30.11    0.00   19.35    0.00    0.00    7.53    0.00    0.00    0.00   43.01
12:49:03 PM    6   29.17    0.00   15.62    0.00    0.00    8.33    0.00    0.00    0.00   46.88
12:49:03 PM    7   33.33    0.00   14.14    0.00    0.00    6.06    0.00    0.00    0.00   46.46

12:49:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:04 PM  all   31.94    0.00   15.97    0.00    0.00    7.44    0.00    0.00    0.00   44.65
12:49:04 PM    0   34.44    0.00   12.22    0.00    0.00    7.78    0.00    0.00    0.00   45.56
12:49:04 PM    1   30.77    0.00   17.58    0.00    0.00    6.59    0.00    0.00    0.00   45.05
12:49:04 PM    2   31.58    0.00   16.84    0.00    0.00    7.37    0.00    0.00    0.00   44.21
12:49:04 PM    3   31.11    0.00   18.89    0.00    0.00    4.44    0.00    0.00    0.00   45.56
12:49:04 PM    4   32.98    0.00   11.70    0.00    0.00   10.64    0.00    0.00    0.00   44.68
12:49:04 PM    5   31.52    0.00   18.48    0.00    0.00    5.43    0.00    0.00    0.00   44.57
12:49:04 PM    6   34.07    0.00   12.09    0.00    0.00    8.79    0.00    0.00    0.00   45.05
12:49:04 PM    7   29.17    0.00   19.79    0.00    0.00    8.33    0.00    0.00    0.00   42.71

12:49:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:05 PM  all   32.28    0.00   15.81    0.00    0.00    7.91    0.00    0.00    0.00   44.01
12:49:05 PM    0   33.33    0.00   13.98    0.00    0.00    6.45    0.00    0.00    0.00   46.24
12:49:05 PM    1   32.63    0.00   14.74    0.00    0.00   10.53    0.00    0.00    0.00   42.11
12:49:05 PM    2   31.58    0.00   14.74    0.00    0.00    8.42    0.00    0.00    0.00   45.26
12:49:05 PM    3   35.79    0.00   14.74    0.00    0.00    5.26    0.00    0.00    0.00   44.21
12:49:05 PM    4   31.91    0.00   17.02    0.00    0.00    7.45    0.00    0.00    0.00   43.62
12:49:05 PM    5   25.77    0.00   20.62    0.00    0.00   11.34    0.00    0.00    0.00   42.27
12:49:05 PM    6   33.68    0.00   14.74    0.00    0.00    7.37    0.00    0.00    0.00   44.21
12:49:05 PM    7   33.68    0.00   15.79    0.00    0.00    6.32    0.00    0.00    0.00   44.21

12:49:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:06 PM  all   32.93    0.00   16.27    0.00    0.00    7.07    0.00    0.00    0.00   43.73
12:49:06 PM    0   32.63    0.00   15.79    0.00    0.00    6.32    0.00    0.00    0.00   45.26
12:49:06 PM    1   34.44    0.00   15.56    0.00    0.00    4.44    0.00    0.00    0.00   45.56
12:49:06 PM    2   32.29    0.00   14.58    0.00    0.00   10.42    0.00    0.00    0.00   42.71
12:49:06 PM    3   35.16    0.00   13.19    0.00    0.00    6.59    0.00    0.00    0.00   45.05
12:49:06 PM    4   29.17    0.00   18.75    0.00    0.00    9.38    0.00    0.00    0.00   42.71
12:49:06 PM    5   33.68    0.00   15.79    0.00    0.00    6.32    0.00    0.00    0.00   44.21
12:49:06 PM    6   35.87    0.00   14.13    0.00    0.00    7.61    0.00    0.00    0.00   42.39
12:49:06 PM    7   30.53    0.00   22.11    0.00    0.00    5.26    0.00    0.00    0.00   42.11

12:49:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:07 PM  all   34.78    0.00   18.05    0.00    0.00    9.22    0.00    0.00    0.00   37.94
12:49:07 PM    0   37.11    0.00   20.62    0.00    0.00    8.25    0.00    0.00    0.00   34.02
12:49:07 PM    1   36.00    0.00   20.00    0.00    0.00   12.00    0.00    0.00    0.00   32.00
12:49:07 PM    2   41.24    0.00   17.53    0.00    0.00    8.25    0.00    0.00    0.00   32.99
12:49:07 PM    3   37.50    0.00   16.67    0.00    0.00   11.46    0.00    0.00    0.00   34.38
12:49:07 PM    4   31.58    0.00   17.89    0.00    0.00    9.47    0.00    0.00    0.00   41.05
12:49:07 PM    5   31.46    0.00   16.85    0.00    0.00    7.87    0.00    0.00    0.00   43.82
12:49:07 PM    6   30.11    0.00   19.35    0.00    0.00    8.60    0.00    0.00    0.00   41.94
12:49:07 PM    7   32.61    0.00   15.22    0.00    0.00    7.61    0.00    0.00    0.00   44.57

12:49:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:08 PM  all   35.49    0.00   20.84    0.13    0.00    8.97    0.00    0.00    0.00   34.56
12:49:08 PM    0   36.56    0.00   19.35    0.00    0.00    8.60    0.00    0.00    0.00   35.48
12:49:08 PM    1   35.71    0.00   21.43    0.00    0.00   11.22    0.00    0.00    0.00   31.63
12:49:08 PM    2   35.79    0.00   21.05    0.00    0.00    8.42    0.00    0.00    0.00   34.74
12:49:08 PM    3   34.69    0.00   20.41    0.00    0.00   11.22    0.00    0.00    0.00   33.67
12:49:08 PM    4   35.79    0.00   22.11    1.05    0.00    7.37    0.00    0.00    0.00   33.68
12:49:08 PM    5   35.11    0.00   22.34    0.00    0.00    6.38    0.00    0.00    0.00   36.17
12:49:08 PM    6   35.56    0.00   17.78    0.00    0.00    8.89    0.00    0.00    0.00   37.78
12:49:08 PM    7   34.74    0.00   22.11    0.00    0.00    9.47    0.00    0.00    0.00   33.68

12:49:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:09 PM  all   34.24    0.00   22.60    0.00    0.00    8.80    0.00    0.00    0.00   34.37
12:49:09 PM    0   26.97    0.00   23.60    0.00    0.00    5.62    0.00    0.00    0.00   43.82
12:49:09 PM    1   27.08    0.00   25.00    0.00    0.00    8.33    0.00    0.00    0.00   39.58
12:49:09 PM    2   29.35    0.00   20.65    0.00    0.00    6.52    0.00    0.00    0.00   43.48
12:49:09 PM    3   28.72    0.00   24.47    0.00    0.00    7.45    0.00    0.00    0.00   39.36
12:49:09 PM    4   38.46    0.00   19.78    0.00    0.00   14.29    0.00    0.00    0.00   27.47
12:49:09 PM    5   43.48    0.00   23.91    0.00    0.00    6.52    0.00    0.00    0.00   26.09
12:49:09 PM    6   41.30    0.00   23.91    0.00    0.00    8.70    0.00    0.00    0.00   26.09
12:49:09 PM    7   38.71    0.00   19.35    0.00    0.00   12.90    0.00    0.00    0.00   29.03

12:49:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:10 PM  all   35.84    0.00   19.37    0.00    0.00    9.09    0.00    0.00    0.00   35.70
12:49:10 PM    0   30.11    0.00   19.35    0.00    0.00    5.38    0.00    0.00    0.00   45.16
12:49:10 PM    1   30.11    0.00   20.43    0.00    0.00    4.30    0.00    0.00    0.00   45.16
12:49:10 PM    2   28.57    0.00   15.38    0.00    0.00    9.89    0.00    0.00    0.00   46.15
12:49:10 PM    3   30.11    0.00   16.13    0.00    0.00   10.75    0.00    0.00    0.00   43.01
12:49:10 PM    4   41.24    0.00   19.59    0.00    0.00   12.37    0.00    0.00    0.00   26.80
12:49:10 PM    5   38.54    0.00   22.92    0.00    0.00   10.42    0.00    0.00    0.00   28.12
12:49:10 PM    6   38.14    0.00   23.71    0.00    0.00   10.31    0.00    0.00    0.00   27.84
12:49:10 PM    7   48.48    0.00   17.17    0.00    0.00    9.09    0.00    0.00    0.00   25.25

12:49:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:11 PM  all   33.68    0.00   22.67    0.00    0.00   11.40    0.00    0.00    0.00   32.24
12:49:11 PM    0   29.59    0.00   20.41    0.00    0.00   11.22    0.00    0.00    0.00   38.78
12:49:11 PM    1   21.98    0.00   26.37    0.00    0.00    9.89    0.00    0.00    0.00   41.76
12:49:11 PM    2   21.35    0.00   25.84    0.00    0.00    7.87    0.00    0.00    0.00   44.94
12:49:11 PM    3   24.18    0.00   24.18    0.00    0.00    8.79    0.00    0.00    0.00   42.86
12:49:11 PM    4   43.14    0.00   24.51    0.00    0.00   11.76    0.00    0.00    0.00   20.59
12:49:11 PM    5   42.86    0.00   19.39    0.00    0.00   14.29    0.00    0.00    0.00   23.47
