Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:55:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:40 PM  all   12.61    0.00    6.31    0.00    0.00    2.90    0.00    0.00    0.00   78.18
12:55:40 PM    0   12.87    0.00    7.92    0.00    0.00    1.98    0.00    0.00    0.00   77.23
12:55:40 PM    1   10.31    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   81.44
12:55:40 PM    2   12.87    0.00    5.94    0.00    0.00    2.97    0.00    0.00    0.00   78.22
12:55:40 PM    3   15.84    0.00    6.93    0.00    0.00    3.96    0.00    0.00    0.00   73.27
12:55:40 PM    4   12.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   78.00
12:55:40 PM    5   10.31    0.00    6.19    0.00    0.00    4.12    0.00    0.00    0.00   79.38
12:55:40 PM    6   11.34    0.00    5.15    0.00    0.00    3.09    0.00    0.00    0.00   80.41
12:55:40 PM    7   15.15    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   77.78

12:55:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:41 PM  all   12.52    0.00    6.83    0.00    0.00    2.78    0.00    0.00    0.00   77.88
12:55:41 PM    0   12.24    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   78.57
12:55:41 PM    1   11.11    0.00    8.08    0.00    0.00    3.03    0.00    0.00    0.00   77.78
12:55:41 PM    2   13.40    0.00    5.15    0.00    0.00    2.06    0.00    0.00    0.00   79.38
12:55:41 PM    3   12.12    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   78.79
12:55:41 PM    4   12.00    0.00    8.00    0.00    0.00    3.00    0.00    0.00    0.00   77.00
12:55:41 PM    5   12.00    0.00    7.00    0.00    0.00    4.00    0.00    0.00    0.00   77.00
12:55:41 PM    6   13.13    0.00    6.06    0.00    0.00    4.04    0.00    0.00    0.00   76.77
12:55:41 PM    7   14.14    0.00    5.05    0.00    0.00    3.03    0.00    0.00    0.00   77.78

12:55:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:42 PM  all   12.22    0.00    6.73    0.12    0.00    3.62    0.00    0.00    0.00   77.31
12:55:42 PM    0   13.00    0.00    5.00    0.00    0.00    4.00    0.00    0.00    0.00   78.00
12:55:42 PM    1   12.00    0.00    7.00    0.00    0.00    3.00    0.00    0.00    0.00   78.00
12:55:42 PM    2   12.87    0.00    5.94    0.00    0.00    4.95    0.00    0.00    0.00   76.24
12:55:42 PM    3   12.00    0.00    7.00    0.00    0.00    3.00    0.00    0.00    0.00   78.00
12:55:42 PM    4   11.88    0.00    6.93    0.99    0.00    3.96    0.00    0.00    0.00   76.24
12:55:42 PM    5   14.00    0.00    7.00    0.00    0.00    2.00    0.00    0.00    0.00   77.00
12:55:42 PM    6   12.12    0.00    8.08    0.00    0.00    2.02    0.00    0.00    0.00   77.78
12:55:42 PM    7    9.90    0.00    6.93    0.00    0.00    5.94    0.00    0.00    0.00   77.23

12:55:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:43 PM  all   14.03    0.00   10.04    0.26    0.00    4.12    0.00    0.00    0.00   71.56
12:55:43 PM    0   14.14    0.00   11.11    0.00    0.00    4.04    0.00    0.00    0.00   70.71
12:55:43 PM    1   16.49    0.00    7.22    0.00    0.00    5.15    0.00    0.00    0.00   71.13
