Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:59:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:59 PM  all   28.67    0.00   15.22    0.00    0.00    7.47    0.00    0.00    0.00   48.64
12:59:59 PM    0   25.27    0.00   17.58    0.00    0.00    5.49    0.00    0.00    0.00   51.65
12:59:59 PM    1   24.47    0.00   19.15    0.00    0.00    7.45    0.00    0.00    0.00   48.94
12:59:59 PM    2   24.47    0.00   18.09    0.00    0.00    7.45    0.00    0.00    0.00   50.00
12:59:59 PM    3   27.47    0.00   12.09    0.00    0.00    8.79    0.00    0.00    0.00   51.65
12:59:59 PM    4   28.89    0.00   13.33    0.00    0.00   10.00    0.00    0.00    0.00   47.78
12:59:59 PM    5   34.41    0.00   12.90    0.00    0.00    9.68    0.00    0.00    0.00   43.01
12:59:59 PM    6   31.11    0.00   15.56    0.00    0.00    4.44    0.00    0.00    0.00   48.89
12:59:59 PM    7   33.33    0.00   12.90    0.00    0.00    6.45    0.00    0.00    0.00   47.31

12:59:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:00 PM  all   32.09    0.00   16.38    0.00    0.00    7.59    0.00    0.00    0.00   43.94
01:00:00 PM    0   29.59    0.00   19.39    0.00    0.00    8.16    0.00    0.00    0.00   42.86
01:00:00 PM    1   28.42    0.00   18.95    0.00    0.00    8.42    0.00    0.00    0.00   44.21
01:00:00 PM    2   32.98    0.00   14.89    0.00    0.00    9.57    0.00    0.00    0.00   42.55
01:00:00 PM    3   30.00    0.00   15.56    0.00    0.00    7.78    0.00    0.00    0.00   46.67
01:00:00 PM    4   35.79    0.00   12.63    0.00    0.00    7.37    0.00    0.00    0.00   44.21
01:00:00 PM    5   34.78    0.00   15.22    0.00    0.00    6.52    0.00    0.00    0.00   43.48
01:00:00 PM    6   32.61    0.00   17.39    0.00    0.00    5.43    0.00    0.00    0.00   44.57
01:00:00 PM    7   32.63    0.00   16.84    0.00    0.00    7.37    0.00    0.00    0.00   43.16

01:00:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:01 PM  all   31.89    0.00   13.98    0.00    0.00    9.23    0.00    0.00    0.00   44.91
01:00:01 PM    0   35.48    0.00   13.98    0.00    0.00    7.53    0.00    0.00    0.00   43.01
01:00:01 PM    1   30.34    0.00   14.61    0.00    0.00   10.11    0.00    0.00    0.00   44.94
01:00:01 PM    2   32.29    0.00   17.71    0.00    0.00    7.29    0.00    0.00    0.00   42.71
01:00:01 PM    3   32.26    0.00   12.90    0.00    0.00   10.75    0.00    0.00    0.00   44.09
01:00:01 PM    4   31.11    0.00   13.33    0.00    0.00   10.00    0.00    0.00    0.00   45.56
01:00:01 PM    5   30.11    0.00   15.05    0.00    0.00    8.60    0.00    0.00    0.00   46.24
01:00:01 PM    6   32.97    0.00    8.79    0.00    0.00   10.99    0.00    0.00    0.00   47.25
01:00:01 PM    7   30.43    0.00   15.22    0.00    0.00    8.70    0.00    0.00    0.00   45.65

01:00:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:02 PM  all   32.17    0.00   16.60    0.00    0.00    8.17    0.00    0.00    0.00   43.06
01:00:02 PM    0   32.00    0.00   17.00    0.00    0.00    9.00    0.00    0.00    0.00   42.00
01:00:02 PM    1   32.00    0.00   15.00    0.00    0.00   11.00    0.00    0.00    0.00   42.00
01:00:02 PM    2   30.53    0.00   15.79    0.00    0.00    9.47    0.00    0.00    0.00   44.21
01:00:02 PM    3   32.29    0.00   16.67    0.00    0.00    7.29    0.00    0.00    0.00   43.75
01:00:02 PM    4   36.17    0.00   13.83    0.00    0.00    6.38    0.00    0.00    0.00   43.62
01:00:02 PM    5   30.93    0.00   18.56    0.00    0.00    7.22    0.00    0.00    0.00   43.30
01:00:02 PM    6   32.98    0.00   18.09    0.00    0.00    7.45    0.00    0.00    0.00   41.49
01:00:02 PM    7   30.53    0.00   17.89    0.00    0.00    7.37    0.00    0.00    0.00   44.21

01:00:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:03 PM  all   33.25    0.00   15.11    0.13    0.00    8.15    0.00    0.00    0.00   43.36
01:00:03 PM    0   34.38    0.00   14.58    0.00    0.00    7.29    0.00    0.00    0.00   43.75
01:00:03 PM    1   29.47    0.00   18.95    0.00    0.00    7.37    0.00    0.00    0.00   44.21
01:00:03 PM    2   35.11    0.00   13.83    0.00    0.00    7.45    0.00    0.00    0.00   43.62
01:00:03 PM    3   33.70    0.00   13.04    0.00    0.00    8.70    0.00    0.00    0.00   44.57
01:00:03 PM    4   34.69    0.00   15.31    0.00    0.00    8.16    0.00    0.00    0.00   41.84
01:00:03 PM    5   31.58    0.00   16.84    0.00    0.00    8.42    0.00    0.00    0.00   43.16
01:00:03 PM    6   32.29    0.00   14.58    1.04    0.00   10.42    0.00    0.00    0.00   41.67
01:00:03 PM    7   34.74    0.00   13.68    0.00    0.00    7.37    0.00    0.00    0.00   44.21

01:00:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:04 PM  all   32.21    0.00   15.50    0.00    0.00    8.36    0.00    0.00    0.00   43.94
01:00:04 PM    0   32.29    0.00   17.71    0.00    0.00    7.29    0.00    0.00    0.00   42.71
01:00:04 PM    1   32.98    0.00   13.83    0.00    0.00   10.64    0.00    0.00    0.00   42.55
01:00:04 PM    2   32.98    0.00   17.02    0.00    0.00    8.51    0.00    0.00    0.00   41.49
01:00:04 PM    3   32.98    0.00   14.89    0.00    0.00    7.45    0.00    0.00    0.00   44.68
01:00:04 PM    4   34.44    0.00   13.33    0.00    0.00    6.67    0.00    0.00    0.00   45.56
01:00:04 PM    5   31.11    0.00   16.67    0.00    0.00    6.67    0.00    0.00    0.00   45.56
01:00:04 PM    6   30.00    0.00   14.44    0.00    0.00   10.00    0.00    0.00    0.00   45.56
01:00:04 PM    7   30.85    0.00   15.96    0.00    0.00    9.57    0.00    0.00    0.00   43.62

01:00:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:05 PM  all   33.55    0.00   16.96    0.00    0.00    7.65    0.00    0.00    0.00   41.84
01:00:05 PM    0   34.02    0.00   16.49    0.00    0.00    8.25    0.00    0.00    0.00   41.24
01:00:05 PM    1   30.30    0.00   19.19    0.00    0.00    8.08    0.00    0.00    0.00   42.42
01:00:05 PM    2   35.05    0.00   15.46    0.00    0.00    7.22    0.00    0.00    0.00   42.27
01:00:05 PM    3   32.00    0.00   18.00    0.00    0.00    8.00    0.00    0.00    0.00   42.00
01:00:05 PM    4   33.66    0.00   14.85    0.00    0.00   10.89    0.00    0.00    0.00   40.59
01:00:05 PM    5   28.57    0.00   22.45    0.00    0.00    7.14    0.00    0.00    0.00   41.84
01:00:05 PM    6   36.84    0.00   14.74    0.00    0.00    6.32    0.00    0.00    0.00   42.11
01:00:05 PM    7   38.14    0.00   14.43    0.00    0.00    5.15    0.00    0.00    0.00   42.27

01:00:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:06 PM  all   32.57    0.00   17.24    0.00    0.00    8.11    0.00    0.00    0.00   42.08
01:00:06 PM    0   33.33    0.00   15.15    0.00    0.00   10.10    0.00    0.00    0.00   41.41
01:00:06 PM    1   34.65    0.00   15.84    0.00    0.00    7.92    0.00    0.00    0.00   41.58
01:00:06 PM    2   34.34    0.00   15.15    0.00    0.00    8.08    0.00    0.00    0.00   42.42
01:00:06 PM    3   29.90    0.00   18.56    0.00    0.00    8.25    0.00    0.00    0.00   43.30
01:00:06 PM    4   32.99    0.00   16.49    0.00    0.00    7.22    0.00    0.00    0.00   43.30
01:00:06 PM    5   31.63    0.00   18.37    0.00    0.00    8.16    0.00    0.00    0.00   41.84
01:00:06 PM    6   30.69    0.00   20.79    0.00    0.00    7.92    0.00    0.00    0.00   40.59
01:00:06 PM    7   32.99    0.00   17.53    0.00    0.00    7.22    0.00    0.00    0.00   42.27

01:00:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:07 PM  all   33.71    0.00   16.98    0.00    0.00    7.60    0.00    0.00    0.00   41.70
01:00:07 PM    0   34.00    0.00   15.00    0.00    0.00   10.00    0.00    0.00    0.00   41.00
01:00:07 PM    1   30.61    0.00   19.39    0.00    0.00    8.16    0.00    0.00    0.00   41.84
01:00:07 PM    2   32.99    0.00   13.40    0.00    0.00   10.31    0.00    0.00    0.00   43.30
01:00:07 PM    3   35.71    0.00   14.29    0.00    0.00    7.14    0.00    0.00    0.00   42.86
01:00:07 PM    4   37.11    0.00   17.53    0.00    0.00    4.12    0.00    0.00    0.00   41.24
01:00:07 PM    5   34.34    0.00   17.17    0.00    0.00    7.07    0.00    0.00    0.00   41.41
01:00:07 PM    6   28.71    0.00   24.75    0.00    0.00    5.94    0.00    0.00    0.00   40.59
01:00:07 PM    7   36.36    0.00   14.14    0.00    0.00    8.08    0.00    0.00    0.00   41.41

01:00:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:08 PM  all   33.63    0.00   16.62    0.00    0.00    8.44    0.00    0.00    0.00   41.31
01:00:08 PM    0   26.53    0.00   20.41    0.00    0.00   10.20    0.00    0.00    0.00   42.86
01:00:08 PM    1   34.00    0.00   15.00    0.00    0.00    9.00    0.00    0.00    0.00   42.00
01:00:08 PM    2   33.67    0.00   16.33    0.00    0.00    8.16    0.00    0.00    0.00   41.84
01:00:08 PM    3   33.67    0.00   16.33    0.00    0.00    9.18    0.00    0.00    0.00   40.82
01:00:08 PM    4   37.25    0.00   15.69    0.00    0.00    7.84    0.00    0.00    0.00   39.22
01:00:08 PM    5   34.00    0.00   16.00    0.00    0.00    9.00    0.00    0.00    0.00   41.00
01:00:08 PM    6   33.33    0.00   19.19    0.00    0.00    6.06    0.00    0.00    0.00   41.41
01:00:08 PM    7   36.36    0.00   14.14    0.00    0.00    8.08    0.00    0.00    0.00   41.41

01:00:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:09 PM  all   32.64    0.00   18.10    0.00    0.00    8.25    0.00    0.00    0.00   41.01
01:00:09 PM    0   30.39    0.00   18.63    0.00    0.00    9.80    0.00    0.00    0.00   41.18
01:00:09 PM    1   31.68    0.00   17.82    0.00    0.00    9.90    0.00    0.00    0.00   40.59
01:00:09 PM    2   31.68    0.00   16.83    0.00    0.00   10.89    0.00    0.00    0.00   40.59
01:00:09 PM    3   35.29    0.00   15.69    0.00    0.00    7.84    0.00    0.00    0.00   41.18
01:00:09 PM    4   30.39    0.00   19.61    0.00    0.00    7.84    0.00    0.00    0.00   42.16
01:00:09 PM    5   35.64    0.00   18.81    0.00    0.00    4.95    0.00    0.00    0.00   40.59
01:00:09 PM    6   31.37    0.00   17.65    0.00    0.00    9.80    0.00    0.00    0.00   41.18
01:00:09 PM    7   34.65    0.00   19.80    0.00    0.00    4.95    0.00    0.00    0.00   40.59

01:00:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:10 PM  all   32.96    0.00   17.42    0.00    0.00    8.40    0.00    0.00    0.00   41.23
01:00:10 PM    0   30.10    0.00   21.36    0.00    0.00    7.77    0.00    0.00    0.00   40.78
01:00:10 PM    1   35.92    0.00   17.48    0.00    0.00    7.77    0.00    0.00    0.00   38.83
01:00:10 PM    2   34.34    0.00   16.16    0.00    0.00    9.09    0.00    0.00    0.00   40.40
01:00:10 PM    3   38.38    0.00   14.14    0.00    0.00    7.07    0.00    0.00    0.00   40.40
01:00:10 PM    4   31.18    0.00   17.20    0.00    0.00    6.45    0.00    0.00    0.00   45.16
01:00:10 PM    5   31.07    0.00   19.42    0.00    0.00    8.74    0.00    0.00    0.00   40.78
01:00:10 PM    6   29.00    0.00   17.00    0.00    0.00   12.00    0.00    0.00    0.00   42.00
01:00:10 PM    7   33.67    0.00   16.33    0.00    0.00    8.16    0.00    0.00    0.00   41.84

01:00:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:11 PM  all   32.88    0.00   17.55    0.00    0.00    8.59    0.00    0.00    0.00   40.98
01:00:11 PM    0   34.95    0.00   16.50    0.00    0.00    7.77    0.00    0.00    0.00   40.78
01:00:11 PM    1   30.77    0.00   18.27    0.00    0.00   10.58    0.00    0.00    0.00   40.38
01:00:11 PM    2   26.80    0.00   20.62    0.00    0.00    8.25    0.00    0.00    0.00   44.33
01:00:11 PM    3   33.66    0.00   15.84    0.00    0.00    8.91    0.00    0.00    0.00   41.58
01:00:11 PM    4   39.22    0.00   13.73    0.00    0.00    7.84    0.00    0.00    0.00   39.22
01:00:11 PM    5   32.67    0.00   15.84    0.00    0.00    9.90    0.00    0.00    0.00   41.58
01:00:11 PM    6   30.69    0.00   20.79    0.00    0.00    7.92    0.00    0.00    0.00   40.59
01:00:11 PM    7   33.96    0.00   18.87    0.00    0.00    7.55    0.00    0.00    0.00   39.62

01:00:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:12 PM  all   32.40    0.00   18.08    0.00    0.00    9.47    0.00    0.00    0.00   40.05
01:00:12 PM    0   34.95    0.00   18.45    0.00    0.00    7.77    0.00    0.00    0.00   38.83
01:00:12 PM    1   30.39    0.00   18.63    0.00    0.00    8.82    0.00    0.00    0.00   42.16
01:00:12 PM    2   33.33    0.00   18.10    0.00    0.00    8.57    0.00    0.00    0.00   40.00
01:00:12 PM    3   28.16    0.00   20.39    0.00    0.00    9.71    0.00    0.00    0.00   41.75
01:00:12 PM    4   33.33    0.00   17.65    0.00    0.00    7.84    0.00    0.00    0.00   41.18
01:00:12 PM    5   32.71    0.00   17.76    0.00    0.00   12.15    0.00    0.00    0.00   37.38
01:00:12 PM    6   32.67    0.00   16.83    0.00    0.00   10.89    0.00    0.00    0.00   39.60
01:00:12 PM    7   33.66    0.00   16.83    0.00    0.00    9.90    0.00    0.00    0.00   39.60

01:00:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:13 PM  all   34.05    0.00   16.01    0.00    0.00    8.01    0.00    0.00    0.00   41.93
01:00:13 PM    0   30.53    0.00   16.84    0.00    0.00    8.42    0.00    0.00    0.00   44.21
01:00:13 PM    1   35.05    0.00   13.40    0.00    0.00    9.28    0.00    0.00    0.00   42.27
01:00:13 PM    2   35.64    0.00   15.84    0.00    0.00    6.93    0.00    0.00    0.00   41.58
01:00:13 PM    3   29.90    0.00   17.53    0.00    0.00    9.28    0.00    0.00    0.00   43.30
01:00:13 PM    4   37.62    0.00   13.86    0.00    0.00    7.92    0.00    0.00    0.00   40.59
01:00:13 PM    5   33.33    0.00   18.18    0.00    0.00    7.07    0.00    0.00    0.00   41.41
01:00:13 PM    6   34.69    0.00   14.29    0.00    0.00    9.18    0.00    0.00    0.00   41.84
01:00:13 PM    7   35.35    0.00   18.18    0.00    0.00    6.06    0.00    0.00    0.00   40.40

01:00:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:14 PM  all   29.62    0.00   18.99    0.00    0.00    9.62    0.00    0.00    0.00   41.77
01:00:14 PM    0   29.29    0.00   19.19    0.00    0.00    9.09    0.00    0.00    0.00   42.42
01:00:14 PM    1   26.80    0.00   22.68    0.00    0.00    8.25    0.00    0.00    0.00   42.27
01:00:14 PM    2   28.57    0.00   19.39    0.00    0.00    8.16    0.00    0.00    0.00   43.88
01:00:14 PM    3   31.37    0.00   20.59    0.00    0.00    6.86    0.00    0.00    0.00   41.18
01:00:14 PM    4   29.79    0.00   17.02    0.00    0.00    9.57    0.00    0.00    0.00   43.62
01:00:14 PM    5   30.30    0.00   18.18    0.00    0.00   10.10    0.00    0.00    0.00   41.41
01:00:14 PM    6   32.00    0.00   16.00    0.00    0.00   12.00    0.00    0.00    0.00   40.00
01:00:14 PM    7   28.71    0.00   18.81    0.00    0.00   12.87    0.00    0.00    0.00   39.60

01:00:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:00:15 PM  all   31.94    0.00   18.06    0.00    0.00    9.21    0.00    0.00    0.00   40.79
01:00:15 PM    0   33.66    0.00   17.82    0.00    0.00    7.92    0.00    0.00    0.00   40.59
01:00:15 PM    1   33.67    0.00   17.35    0.00    0.00    7.14    0.00    0.00    0.00   41.84
01:00:15 PM    2   30.69    0.00   20.79    0.00    0.00    8.91    0.00    0.00    0.00   39.60
01:00:15 PM    3   32.67    0.00   15.84    0.00    0.00   10.89    0.00    0.00    0.00   40.59
