experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_none_medium_bursty_spike_20260409_203143,tenant1,19536,na,na,na,na,na,tc,2026-04-09T20:32:02+05:30
ohs_none_medium_bursty_spike_20260409_203143,tenant2,19604,na,na,na,na,na,tc,2026-04-09T20:32:02+05:30
ohs_none_medium_bursty_spike_20260409_203143,noisy,19672,na,na,na,na,na,tc,2026-04-09T20:32:02+05:30
