experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_resource_constrained_ebpf_20260409_205826,tenant1,25216,na,na,na,na,na,tc,2026-04-09T21:03:16+05:30
ohs_resource_constrained_ebpf_20260409_205826,tenant2,25284,na,na,na,na,na,tc,2026-04-09T21:03:16+05:30
ohs_resource_constrained_ebpf_20260409_205826,tenant3,25352,na,na,na,na,na,tc,2026-04-09T21:03:16+05:30
ohs_resource_constrained_ebpf_20260409_205826,tenant4,25420,na,na,na,na,na,tc,2026-04-09T21:03:16+05:30
ohs_resource_constrained_ebpf_20260409_205826,noisy,25488,na,na,na,na,na,tc,2026-04-09T21:03:16+05:30
