experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
hookcmp_tc_rate_limit_20260409_210407,tenant1,25896,na,na,na,na,na,tc,2026-04-09T21:04:49+05:30
hookcmp_tc_rate_limit_20260409_210407,tenant2,25964,na,na,na,na,na,tc,2026-04-09T21:04:49+05:30
hookcmp_tc_rate_limit_20260409_210407,noisy,26032,na,na,na,na,na,tc,2026-04-09T21:04:49+05:30
