experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_ebpf_priority_low_delayed_churn_20260409_205826,tenant1,24552,na,na,na,na,na,tc,2026-04-09T21:01:44+05:30
ohs_ebpf_priority_low_delayed_churn_20260409_205826,tenant2,24620,na,na,na,na,na,tc,2026-04-09T21:01:44+05:30
ohs_ebpf_priority_low_delayed_churn_20260409_205826,noisy,24688,na,na,na,na,na,tc,2026-04-09T21:01:44+05:30
