experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_adaptive_cgroup_high_bursty_spike_20260409_210547,tenant1,28140,na,na,na,na,na,tc,2026-04-09T21:09:39+05:30
ohs_adaptive_cgroup_high_bursty_spike_20260409_210547,tenant2,28208,na,na,na,na,na,tc,2026-04-09T21:09:39+05:30
ohs_adaptive_cgroup_high_bursty_spike_20260409_210547,noisy,28276,na,na,na,na,na,tc,2026-04-09T21:09:39+05:30
