experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_adaptive_ip_low_constant_none_20260409_210547,tenant1,27936,na,na,na,na,na,tc,2026-04-09T21:09:14+05:30
ohs_adaptive_ip_low_constant_none_20260409_210547,tenant2,28004,na,na,na,na,na,tc,2026-04-09T21:09:14+05:30
ohs_adaptive_ip_low_constant_none_20260409_210547,noisy,28072,na,na,na,na,na,tc,2026-04-09T21:09:14+05:30
