experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_ebpf_dropper_high_bursty_spike_20260409_205826,tenant1,24144,na,na,na,na,na,tc,2026-04-09T21:00:59+05:30
ohs_ebpf_dropper_high_bursty_spike_20260409_205826,tenant2,24212,na,na,na,na,na,tc,2026-04-09T21:00:59+05:30
ohs_ebpf_dropper_high_bursty_spike_20260409_205826,noisy,24280,na,na,na,na,na,tc,2026-04-09T21:00:59+05:30
