experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_tc_medium_delayed_none_20260409_205826,tenant1,23940,na,na,na,na,na,tc,2026-04-09T21:00:28+05:30
ohs_tc_medium_delayed_none_20260409_205826,tenant2,24008,na,na,na,na,na,tc,2026-04-09T21:00:28+05:30
ohs_tc_medium_delayed_none_20260409_205826,noisy,24076,na,na,na,na,na,tc,2026-04-09T21:00:28+05:30
