timestamp,experiment,noise_level,traffic_pattern,isolation_method,identity_mode,ebpf_enabled,strategy,hook_point,containers,iteration,failure_mode,tenant,tenant_cpu_quota_pct,tenant_memory_mb,tenant_cpuset,noisy_cpu_quota_pct,noisy_memory_mb,noisy_cpuset,host_reserved_cpus,host_mem_pressure_mb,io_read_bps,io_write_bps,requests,failures,p50_ms,p95_ms,p99_ms,p999_ms,p9999_ms,jitter_ms,variance_ms2,throughput_rps,packet_drops,tail_amplification,recovery_window_samples,degradation_window_samples,map_lookup_latency_us,kernel_ksoftirqd_latency_us,kernel_ebpf_prog_id,kernel_ebpf_prog_name,kernel_ebpf_prog_type,kernel_ebpf_prog_time_ns_per_run,cg_cpu_usage_usec,cg_cpu_throttled_usec,cg_memory_current_bytes,cg_memory_events_oom,cg_io_read_bytes,cg_io_write_bytes,control_plane_convergence_ms,isolation_score
0,7.1556,18,1,na,na,na,na,na,na,287033,0,9613312,0,0,4096,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na
2026-04-09T21:10:49+05:30,ohs_resource_reserved_cpu_adaptive_20260409_210547,medium,delayed_start,adaptive,cgroup,true,adaptive,tc,5,1,churn,tenant1,70,448,auto,50,320,auto,0,0,0,0,200,0,0.801,1.576,4.462,9.454,9.454,0.900,0.810,23.380,0,5.5705,200,0,na,na,na,na,na,na,263218,0,9613312,0,0,4096,na,0.4035
2026-04-09T21:10:49+05:30,ohs_resource_reserved_cpu_adaptive_20260409_210547,medium,delayed_start,adaptive,cgroup,true,adaptive,tc,5,1,churn,tenant2,70,448,auto,50,320,auto,0,0,0,0,200,0,0.724,0.917,1.282,1.675,1.675,0.121,0.015,32.469,0,1.7707,200,0,na,na,na,na,na,na,237240,0,9605120,0,0,4096,na,0.1453
2026-04-09T21:10:49+05:30,ohs_resource_reserved_cpu_adaptive_20260409_210547,medium,delayed_start,adaptive,cgroup,true,adaptive,tc,5,1,churn,tenant3,70,448,auto,50,320,auto,0,0,0,0,200,0,0.697,0.856,0.977,1.198,1.198,0.090,0.008,32.394,0,1.4017,200,0,na,na,na,na,na,na,228974,0,9605120,0,0,4096,na,na
2026-04-09T21:10:49+05:30,ohs_resource_reserved_cpu_adaptive_20260409_210547,medium,delayed_start,adaptive,cgroup,true,adaptive,tc,5,1,churn,tenant4,70,448,auto,50,320,auto,0,0,0,0,200,0,0.713,0.931,1.553,10.054,10.054,0.684,0.468,30.591,0,2.1781,17,1,na,na,na,na,na,na,256889,0,9605120,0,0,4096,na,na
2026-04-09T21:11:13+05:30,hookcmp_tc_rate_limit_20260409_211050,high,constant,ebpf,ip,true,rate_limit,tc,3,1,none,tenant1,80,512,auto,60,384,auto,none,0,0,0,200,0,0.700,53.926,81.841,84.040,84.040,17.350,301.033,25.381,0,,,,,,,,,,,,,,,,,7.4011
0,116.9157,7,2,na,na,na,na,na,na,330428,0,9580544,0,0,4096,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na
2026-04-09T21:11:13+05:30,hookcmp_tc_rate_limit_20260409_211050,high,constant,ebpf,ip,true,rate_limit,tc,3,1,none,tenant2,80,512,auto,60,384,auto,none,0,0,0,200,0,0.742,57.094,85.319,87.882,87.882,17.396,302.616,23.423,0,,,,,,,,,,,,,,,,,9.6690
0,114.9852,2,3,na,na,na,na,na,na,345257,0,9588736,0,0,4096,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na
2026-04-09T21:11:34+05:30,hookcmp_xdp_rate_limit_20260409_211050,high,constant,ebpf,ip,true,rate_limit,xdp,3,1,none,tenant1,80,512,auto,60,384,auto,none,0,0,0,200,0,0.672,3.882,78.965,83.943,83.943,14.388,207.025,30.740,0,,,,,,,,,,,,,,,,,7.1410
0,117.5074,0,2,na,na,na,na,na,na,295371,0,9601024,0,0,4096,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na
2026-04-09T21:11:34+05:30,hookcmp_xdp_rate_limit_20260409_211050,high,constant,ebpf,ip,true,rate_limit,xdp,3,1,none,tenant2,80,512,auto,60,384,auto,none,0,0,0,200,0,0.673,6.208,81.230,91.779,91.779,16.986,288.519,29.224,0,,,,,,,,,,,,,,,,,9.2056
0,120.6984,1,2,na,na,na,na,na,na,290686,0,9576448,0,0,4096,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na
2026-04-09T21:11:58+05:30,ohs_map_pressure_20260409_210547,high,bursty,adaptive,cgroup,true,adaptive,tc,3,1,none,tenant1,80,512,auto,60,384,auto,none,0,0,0,200,0,0.719,5.128,82.235,84.328,84.328,14.454,208.904,25.583,0,114.3741,64,1,na,na,na,na,na,na,250917,0,9596928,0,0,4096,na,7.4367
2026-04-09T21:11:58+05:30,ohs_map_pressure_20260409_210547,high,bursty,adaptive,cgroup,true,adaptive,tc,3,1,none,tenant2,80,512,auto,60,384,auto,none,0,0,0,200,0,0.719,3.598,63.733,83.710,83.710,8.815,77.711,25.253,0,88.6412,50,1,na,na,na,na,na,na,254312,0,9584640,0,0,4096,na,7.2227
