experiment,tenant,cgroup_id,ksoftirqd_latency_us,ebpf_prog_id,ebpf_prog_name,ebpf_prog_type,ebpf_prog_time_ns_per_run,hook_point,timestamp
ohs_none_low_constant_none_20260409_203143,tenant1,19332,na,na,na,na,na,tc,2026-04-09T20:31:52+05:30
ohs_none_low_constant_none_20260409_203143,tenant2,19400,na,na,na,na,na,tc,2026-04-09T20:31:52+05:30
ohs_none_low_constant_none_20260409_203143,noisy,19468,na,na,na,na,na,tc,2026-04-09T20:31:52+05:30
