Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:38:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:47 PM  all    0.76    0.00    0.76    1.89    0.00    0.13    0.00    0.00    0.00   96.47
12:38:47 PM    0    0.00    0.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00   85.00
12:38:47 PM    1    0.99    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   96.04
12:38:47 PM    2    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94
12:38:47 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:47 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:47 PM    5    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:38:47 PM    6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:38:47 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:38:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:48 PM  all    0.25    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   99.62
12:38:48 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    5    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:38:48 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:48 PM    7    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01

12:38:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:49 PM  all    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00    0.00   99.87
12:38:49 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:38:49 PM    7    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00

12:38:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:50 PM  all    4.64    0.00    7.52    0.00    0.00    2.51    0.00    0.00    0.00   85.34
12:38:50 PM    0    4.95    0.00    4.95    0.00    0.00    3.96    0.00    0.00    0.00   86.14
12:38:50 PM    1    3.00    0.00    9.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
12:38:50 PM    2    4.90    0.00    6.86    0.00    0.00    1.96    0.00    0.00    0.00   86.27
12:38:50 PM    3    2.04    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   89.80
12:38:50 PM    4    3.92    0.00   10.78    0.00    0.00    2.94    0.00    0.00    0.00   82.35
12:38:50 PM    5    8.16    0.00    8.16    0.00    0.00    3.06    0.00    0.00    0.00   80.61
12:38:50 PM    6    4.00    0.00    8.00    0.00    0.00    4.00    0.00    0.00    0.00   84.00
12:38:50 PM    7    6.19    0.00    6.19    0.00    0.00    1.03    0.00    0.00    0.00   86.60

12:38:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:51 PM  all    5.60    0.00   10.81    0.25    0.00    2.29    0.00    0.00    0.00   81.04
12:38:51 PM    0    5.10    0.00   10.20    0.00    0.00    2.04    0.00    0.00    0.00   82.65
12:38:51 PM    1    4.17    0.00    8.33    0.00    0.00    3.12    0.00    0.00    0.00   84.38
12:38:51 PM    2    3.92    0.00   12.75    0.00    0.00    2.94    0.00    0.00    0.00   80.39
12:38:51 PM    3    7.07    0.00   11.11    0.00    0.00    2.02    0.00    0.00    0.00   79.80
12:38:51 PM    4    7.07    0.00   11.11    1.01    0.00    3.03    0.00    0.00    0.00   77.78
12:38:51 PM    5    5.10    0.00   11.22    1.02    0.00    2.04    0.00    0.00    0.00   80.61
12:38:51 PM    6    8.16    0.00   11.22    0.00    0.00    1.02    0.00    0.00    0.00   79.59
12:38:51 PM    7    4.17    0.00   10.42    0.00    0.00    2.08    0.00    0.00    0.00   83.33

12:38:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:52 PM  all    5.46    0.00   10.56    0.00    0.00    2.91    0.00    0.00    0.00   81.07
12:38:52 PM    0    3.88    0.00   11.65    0.00    0.00    4.85    0.00    0.00    0.00   79.61
12:38:52 PM    1    4.95    0.00   11.88    0.00    0.00    0.99    0.00    0.00    0.00   82.18
12:38:52 PM    2    6.06    0.00    5.05    0.00    0.00    3.03    0.00    0.00    0.00   85.86
