Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:36:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:36:38 PM  all    0.75    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.24
12:36:38 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:38 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:38 PM    2    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:36:38 PM    3    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:36:38 PM    4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:36:38 PM    5    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:36:38 PM    6    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:36:38 PM    7    0.00    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   97.03

12:36:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:36:39 PM  all    0.25    0.00    0.37    0.50    0.00    0.00    0.00    0.00    0.00   98.88
12:36:39 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:39 PM    1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:36:39 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:39 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:39 PM    4    1.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
12:36:39 PM    5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:36:39 PM    6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:36:39 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

12:36:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:36:40 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:40 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:36:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:36:41 PM  all    0.63    0.00    0.13    0.00    0.00    0.13    0.00    0.00    0.00   99.12
12:36:41 PM    0    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:36:41 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:36:41 PM    7    0.99    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   98.02

12:36:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:36:42 PM  all    2.64    0.00    5.93    0.53    0.00    1.32    0.00    0.00    0.00   89.59
12:36:42 PM    0    2.13    0.00    5.32    0.00    0.00    1.06    0.00    0.00    0.00   91.49
12:36:42 PM    1    1.05    0.00    7.37    1.05    0.00    1.05    0.00    0.00    0.00   89.47
12:36:42 PM    2    2.15    0.00    4.30    0.00    0.00    2.15    0.00    0.00    0.00   91.40
12:36:42 PM    3    2.17    0.00    4.35    0.00    0.00    0.00    0.00    0.00    0.00   93.48
12:36:42 PM    4    2.13    0.00    7.45    1.06    0.00    1.06    0.00    0.00    0.00   88.30
12:36:42 PM    5    4.08    0.00    7.14    2.04    0.00    1.02    0.00    0.00    0.00   85.71
12:36:42 PM    6    3.12    0.00    5.21    0.00    0.00    2.08    0.00    0.00    0.00   89.58
12:36:42 PM    7    4.12    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   87.63

12:36:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
