Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:12:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:12:58 PM  all    1.26    0.00    0.75    1.88    0.00    0.13    0.00    0.00    0.00   95.98
12:12:58 PM    0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:12:58 PM    1    0.99    0.00    0.00    7.92    0.00    0.00    0.00    0.00    0.00   91.09
12:12:58 PM    2    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:12:58 PM    3    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:12:58 PM    4    1.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   92.00
12:12:58 PM    5    2.02    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   96.97
12:12:58 PM    6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:12:58 PM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98

12:12:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:12:59 PM  all    0.38    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:12:59 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:12:59 PM    1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:12:59 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:12:59 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:12:59 PM    4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:12:59 PM    5    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
12:12:59 PM    6    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:12:59 PM    7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

12:12:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:00 PM  all    0.25    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   99.62
12:13:00 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    5    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:13:00 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:13:00 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:13:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:01 PM  all    2.02    0.00    8.93    0.00    0.00    0.00    0.00    0.00    0.00   89.05
12:13:01 PM    0    5.75    0.00   10.34    0.00    0.00    0.00    0.00    0.00    0.00   83.91
12:13:01 PM    1    0.00    0.00    2.38    0.00    0.00    0.00    0.00    0.00    0.00   97.62
12:13:01 PM    2    1.15    0.00    5.75    0.00    0.00    0.00    0.00    0.00    0.00   93.10
12:13:01 PM    3    4.60    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   91.95
12:13:01 PM    4    0.00    0.00   15.91    0.00    0.00    0.00    0.00    0.00    0.00   84.09
12:13:01 PM    5    3.49    0.00    5.81    0.00    0.00    0.00    0.00    0.00    0.00   90.70
12:13:01 PM    6    0.00    0.00   14.77    0.00    0.00    0.00    0.00    0.00    0.00   85.23
12:13:01 PM    7    1.15    0.00   12.64    0.00    0.00    0.00    0.00    0.00    0.00   86.21

12:13:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:13:02 PM  all    1.87    0.00    2.73    0.00    0.00    0.58    0.00    0.00    0.00   94.82
12:13:02 PM    0    1.14    0.00    4.55    0.00    0.00    0.00    0.00    0.00    0.00   94.32
