Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:21:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:35 PM  all    1.13    0.00    0.63    0.00    0.00    0.00    0.00    0.00    0.00   98.25
12:21:35 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:35 PM    1    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:21:35 PM    2    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:21:35 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:35 PM    4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:21:35 PM    5    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:21:35 PM    6    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94
12:21:35 PM    7    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

12:21:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:36 PM  all    0.13    0.00    0.38    0.13    0.00    0.00    0.00    0.00    0.00   99.37
12:21:36 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:36 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:36 PM    2    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:21:36 PM    3    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:21:36 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:36 PM    5    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:21:36 PM    6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:21:36 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

12:21:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:37 PM  all    0.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.62
12:21:37 PM    0    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:21:37 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:37 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:37 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:37 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:37 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:37 PM    6    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:21:37 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:21:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:38 PM  all    0.76    0.00    0.25    0.13    0.00    0.00    0.00    0.00    0.00   98.87
12:21:38 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:38 PM    1    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
12:21:38 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:38 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:38 PM    4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:21:38 PM    5    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:21:38 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:21:38 PM    7    4.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00

12:21:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:39 PM  all    5.49    0.00    9.02    0.37    0.00    2.80    0.00    0.00    0.00   82.32
12:21:39 PM    0    4.00    0.00   10.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
12:21:39 PM    1    4.85    0.00    7.77    0.97    0.00    3.88    0.00    0.00    0.00   82.52
12:21:39 PM    2    3.92    0.00    9.80    0.00    0.00    2.94    0.00    0.00    0.00   83.33
12:21:39 PM    3    8.33    0.00    9.26    0.93    0.00    2.78    0.00    0.00    0.00   78.70
12:21:39 PM    4    4.85    0.00    8.74    0.00    0.00    4.85    0.00    0.00    0.00   81.55
12:21:39 PM    5    6.80    0.00    9.71    0.00    0.00    1.94    0.00    0.00    0.00   81.55
12:21:39 PM    6    3.03    0.00    9.09    1.01    0.00    3.03    0.00    0.00    0.00   83.84
12:21:39 PM    7    7.84    0.00    7.84    0.00    0.00    0.98    0.00    0.00    0.00   83.33

12:21:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:40 PM  all    6.93    0.00   10.96    0.00    0.00    2.27    0.00    0.00    0.00   79.85
12:21:40 PM    0   10.42    0.00    6.25    0.00    0.00    2.08    0.00    0.00    0.00   81.25
12:21:40 PM    1    8.91    0.00   10.89    0.00    0.00    2.97    0.00    0.00    0.00   77.23
12:21:40 PM    2    9.09    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   80.81
12:21:40 PM    3    4.95    0.00   15.84    0.00    0.00    1.98    0.00    0.00    0.00   77.23
12:21:40 PM    4    5.38    0.00    8.60    0.00    0.00    0.00    0.00    0.00    0.00   86.02
12:21:40 PM    5    4.00    0.00   11.00    0.00    0.00    3.00    0.00    0.00    0.00   82.00
12:21:40 PM    6    7.00    0.00   11.00    0.00    0.00    3.00    0.00    0.00    0.00   79.00
12:21:40 PM    7    5.77    0.00   13.46    0.00    0.00    4.81    0.00    0.00    0.00   75.96

12:21:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:41 PM  all    6.58    0.00   12.30    0.00    0.00    2.36    0.00    0.00    0.00   78.76
12:21:41 PM    0    6.67    0.00   13.33    0.00    0.00    2.86    0.00    0.00    0.00   77.14
12:21:41 PM    1    7.92    0.00   10.89    0.00    0.00    1.98    0.00    0.00    0.00   79.21
12:21:41 PM    2    6.19    0.00    9.28    0.00    0.00    2.06    0.00    0.00    0.00   82.47
12:21:41 PM    3    6.06    0.00   11.11    0.00    0.00    2.02    0.00    0.00    0.00   80.81
12:21:41 PM    4    7.69    0.00   13.46    0.00    0.00    2.88    0.00    0.00    0.00   75.96
12:21:41 PM    5    4.08    0.00   15.31    0.00    0.00    2.04    0.00    0.00    0.00   78.57
12:21:41 PM    6    6.19    0.00   10.31    0.00    0.00    2.06    0.00    0.00    0.00   81.44
12:21:41 PM    7    7.69    0.00   14.42    0.00    0.00    2.88    0.00    0.00    0.00   75.00

12:21:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:42 PM  all    7.19    0.00   12.23    0.12    0.00    3.36    0.00    0.00    0.00   77.10
12:21:42 PM    0    6.73    0.00   16.35    0.00    0.00    1.92    0.00    0.00    0.00   75.00
12:21:42 PM    1    7.77    0.00   10.68    0.00    0.00    3.88    0.00    0.00    0.00   77.67
12:21:42 PM    2    9.43    0.00   10.38    0.00    0.00    4.72    0.00    0.00    0.00   75.47
12:21:42 PM    3   10.58    0.00   10.58    0.00    0.00    0.96    0.00    0.00    0.00   77.88
12:21:42 PM    4    5.88    0.00    9.80    0.00    0.00    3.92    0.00    0.00    0.00   80.39
12:21:42 PM    5    4.76    0.00   13.33    0.00    0.00    3.81    0.00    0.00    0.00   78.10
12:21:42 PM    6    8.33    0.00   12.96    0.00    0.00    5.56    0.00    0.00    0.00   73.15
12:21:42 PM    7    3.92    0.00   13.73    0.98    0.00    1.96    0.00    0.00    0.00   79.41

12:21:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:43 PM  all    7.21    0.00   12.77    0.00    0.00    3.55    0.00    0.00    0.00   76.48
12:21:43 PM    0    5.66    0.00   14.15    0.00    0.00    4.72    0.00    0.00    0.00   75.47
12:21:43 PM    1    6.67    0.00   14.29    0.00    0.00    1.90    0.00    0.00    0.00   77.14
12:21:43 PM    2    8.74    0.00   10.68    0.00    0.00    2.91    0.00    0.00    0.00   77.67
12:21:43 PM    3    5.66    0.00   13.21    0.00    0.00    5.66    0.00    0.00    0.00   75.47
12:21:43 PM    4    6.60    0.00   13.21    0.00    0.00    2.83    0.00    0.00    0.00   77.36
12:21:43 PM    5    9.43    0.00   10.38    0.00    0.00    3.77    0.00    0.00    0.00   76.42
12:21:43 PM    6    9.01    0.00   15.32    0.00    0.00    3.60    0.00    0.00    0.00   72.07
12:21:43 PM    7    5.83    0.00   10.68    0.00    0.00    2.91    0.00    0.00    0.00   80.58

12:21:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:44 PM  all    6.81    0.00   13.15    0.23    0.00    2.42    0.00    0.00    0.00   77.39
12:21:44 PM    0    6.67    0.00   11.43    0.00    0.00    0.95    0.00    0.00    0.00   80.95
