Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:20:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:30 PM  all    0.37    0.00    0.62    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:20:30 PM    0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:20:30 PM    1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:20:30 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:30 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:30 PM    4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:20:30 PM    5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:20:30 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:30 PM    7    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00

12:20:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:31 PM  all    0.00    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   99.62
12:20:31 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:31 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:31 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:31 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:31 PM    4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:20:31 PM    5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:20:31 PM    6    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:20:31 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:20:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:32 PM  all    0.25    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.25
12:20:32 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:32 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:32 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:32 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:20:32 PM    4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:20:32 PM    5    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
12:20:32 PM    6    0.99    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   97.03
12:20:32 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:20:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:33 PM  all    6.93    0.00   15.41    0.00    0.00    3.11    0.00    0.00    0.00   74.55
12:20:33 PM    0    6.54    0.00   20.56    0.00    0.00    2.80    0.00    0.00    0.00   70.09
12:20:33 PM    1    7.84    0.00   11.76    0.00    0.00    2.94    0.00    0.00    0.00   77.45
12:20:33 PM    2    7.48    0.00   15.89    0.00    0.00    4.67    0.00    0.00    0.00   71.96
12:20:33 PM    3    7.69    0.00    9.62    0.00    0.00    1.92    0.00    0.00    0.00   80.77
12:20:33 PM    4    8.74    0.00   19.42    0.00    0.00    1.94    0.00    0.00    0.00   69.90
12:20:33 PM    5    5.66    0.00   14.15    0.00    0.00    4.72    0.00    0.00    0.00   75.47
12:20:33 PM    6    6.80    0.00   17.48    0.00    0.00    0.97    0.00    0.00    0.00   74.76
12:20:33 PM    7    4.76    0.00   14.29    0.00    0.00    4.76    0.00    0.00    0.00   76.19

12:20:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:34 PM  all    8.77    0.00   11.81    0.00    0.00    2.92    0.00    0.00    0.00   76.49
12:20:34 PM    0    7.69    0.00   13.46    0.00    0.00    2.88    0.00    0.00    0.00   75.96
12:20:34 PM    1    9.62    0.00   12.50    0.00    0.00    2.88    0.00    0.00    0.00   75.00
12:20:34 PM    2    7.69    0.00   14.42    0.00    0.00    2.88    0.00    0.00    0.00   75.00
12:20:34 PM    3   10.38    0.00   13.21    0.00    0.00    2.83    0.00    0.00    0.00   73.58
12:20:34 PM    4    7.77    0.00   11.65    0.00    0.00    3.88    0.00    0.00    0.00   76.70
12:20:34 PM    5    8.82    0.00    7.84    0.00    0.00    2.94    0.00    0.00    0.00   80.39
12:20:34 PM    6    6.12    0.00    8.16    0.00    0.00    3.06    0.00    0.00    0.00   82.65
12:20:34 PM    7   12.00    0.00   13.00    0.00    0.00    2.00    0.00    0.00    0.00   73.00

12:20:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:35 PM  all    6.93    0.00   13.14    0.00    0.00    2.55    0.00    0.00    0.00   77.37
12:20:35 PM    0    6.00    0.00   10.00    0.00    0.00    2.00    0.00    0.00    0.00   82.00
12:20:35 PM    1    5.94    0.00   12.87    0.00    0.00    0.99    0.00    0.00    0.00   80.20
12:20:35 PM    2    5.50    0.00   17.43    0.00    0.00    3.67    0.00    0.00    0.00   73.39
12:20:35 PM    3    4.90    0.00   10.78    0.00    0.00    2.94    0.00    0.00    0.00   81.37
12:20:35 PM    4    8.00    0.00   14.00    0.00    0.00    1.00    0.00    0.00    0.00   77.00
12:20:35 PM    5    5.83    0.00   14.56    0.00    0.00    3.88    0.00    0.00    0.00   75.73
12:20:35 PM    6   11.11    0.00   13.89    0.00    0.00    3.70    0.00    0.00    0.00   71.30
12:20:35 PM    7    8.08    0.00   11.11    0.00    0.00    2.02    0.00    0.00    0.00   78.79

12:20:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:36 PM  all    7.53    0.00   13.67    0.00    0.00    2.78    0.00    0.00    0.00   76.01
12:20:36 PM    0    7.41    0.00   13.89    0.00    0.00    3.70    0.00    0.00    0.00   75.00
12:20:36 PM    1    7.48    0.00   14.95    0.00    0.00    0.93    0.00    0.00    0.00   76.64
12:20:36 PM    2    8.93    0.00   15.18    0.00    0.00    3.57    0.00    0.00    0.00   72.32
12:20:36 PM    3    8.11    0.00   13.51    0.00    0.00    3.60    0.00    0.00    0.00   74.77
12:20:36 PM    4    7.48    0.00   13.08    0.00    0.00    2.80    0.00    0.00    0.00   76.64
12:20:36 PM    5    4.85    0.00   11.65    0.00    0.00    1.94    0.00    0.00    0.00   81.55
12:20:36 PM    6    8.18    0.00   13.64    0.00    0.00    3.64    0.00    0.00    0.00   74.55
12:20:36 PM    7    7.62    0.00   13.33    0.00    0.00    1.90    0.00    0.00    0.00   77.14

12:20:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:37 PM  all    7.09    0.00   14.19    0.12    0.00    2.44    0.00    0.00    0.00   76.16
12:20:37 PM    0    4.81    0.00    8.65    0.00    0.00    3.85    0.00    0.00    0.00   82.69
12:20:37 PM    1    7.89    0.00   15.79    0.00    0.00    1.75    0.00    0.00    0.00   74.56
12:20:37 PM    2    4.46    0.00   20.54    0.00    0.00    1.79    0.00    0.00    0.00   73.21
12:20:37 PM    3    5.77    0.00    7.69    0.00    0.00    1.92    0.00    0.00    0.00   84.62
12:20:37 PM    4    9.09    0.00   15.45    0.00    0.00    3.64    0.00    0.00    0.00   71.82
12:20:37 PM    5    8.65    0.00   14.42    0.00    0.00    2.88    0.00    0.00    0.00   74.04
12:20:37 PM    6    9.26    0.00   14.81    0.93    0.00    2.78    0.00    0.00    0.00   72.22
12:20:37 PM    7    6.73    0.00   15.38    0.00    0.00    0.96    0.00    0.00    0.00   76.92

12:20:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:38 PM  all    7.81    0.00   14.93    0.00    0.00    3.17    0.00    0.00    0.00   74.10
12:20:38 PM    0    5.31    0.00   16.81    0.00    0.00    5.31    0.00    0.00    0.00   72.57
12:20:38 PM    1    7.62    0.00   13.33    0.00    0.00    1.90    0.00    0.00    0.00   77.14
12:20:38 PM    2    8.77    0.00   17.54    0.00    0.00    1.75    0.00    0.00    0.00   71.93
12:20:38 PM    3    8.26    0.00   12.84    0.00    0.00    3.67    0.00    0.00    0.00   75.23
12:20:38 PM    4    8.49    0.00   10.38    0.00    0.00    2.83    0.00    0.00    0.00   78.30
12:20:38 PM    5    9.91    0.00   14.41    0.00    0.00    1.80    0.00    0.00    0.00   73.87
12:20:38 PM    6    6.48    0.00   12.96    0.00    0.00    4.63    0.00    0.00    0.00   75.93
12:20:38 PM    7    7.63    0.00   20.34    0.00    0.00    3.39    0.00    0.00    0.00   68.64

12:20:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:39 PM  all    9.81    0.00   16.59    0.00    0.00    3.15    0.00    0.00    0.00   70.46
12:20:39 PM    0    7.76    0.00   24.14    0.00    0.00    5.17    0.00    0.00    0.00   62.93
12:20:39 PM    1    9.71    0.00   11.65    0.00    0.00    3.88    0.00    0.00    0.00   74.76
12:20:39 PM    2   10.00    0.00   13.00    0.00    0.00    1.00    0.00    0.00    0.00   76.00
12:20:39 PM    3    4.17    0.00    9.38    0.00    0.00    3.12    0.00    0.00    0.00   83.33
12:20:39 PM    4   11.76    0.00   18.63    0.00    0.00    2.94    0.00    0.00    0.00   66.67
12:20:39 PM    5   13.89    0.00   18.52    0.00    0.00    1.85    0.00    0.00    0.00   65.74
12:20:39 PM    6    9.38    0.00   15.62    0.00    0.00    3.12    0.00    0.00    0.00   71.88
12:20:39 PM    7   11.43    0.00   20.00    0.00    0.00    3.81    0.00    0.00    0.00   64.76

12:20:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:40 PM  all   12.64    0.00   17.62    0.00    0.00    4.09    0.00    0.00    0.00   65.64
12:20:40 PM    0    9.57    0.00   15.96    0.00    0.00    2.13    0.00    0.00    0.00   72.34
12:20:40 PM    1    6.38    0.00   17.02    0.00    0.00    6.38    0.00    0.00    0.00   70.21
12:20:40 PM    2    6.32    0.00   18.95    0.00    0.00    3.16    0.00    0.00    0.00   71.58
12:20:40 PM    3    9.09    0.00   20.20    0.00    0.00    2.02    0.00    0.00    0.00   68.69
12:20:40 PM    4   16.67    0.00   16.67    0.00    0.00    5.88    0.00    0.00    0.00   60.78
12:20:40 PM    5   17.82    0.00   17.82    0.00    0.00    4.95    0.00    0.00    0.00   59.41
12:20:40 PM    6   13.83    0.00   18.09    0.00    0.00    3.19    0.00    0.00    0.00   64.89
12:20:40 PM    7   20.19    0.00   16.35    0.00    0.00    4.81    0.00    0.00    0.00   58.65

12:20:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:41 PM  all    9.56    0.00   15.82    0.00    0.00    3.19    0.00    0.00    0.00   71.43
12:20:41 PM    0   10.28    0.00   16.82    0.00    0.00    1.87    0.00    0.00    0.00   71.03
12:20:41 PM    1    9.17    0.00   16.51    0.00    0.00    3.67    0.00    0.00    0.00   70.64
12:20:41 PM    2   11.32    0.00   11.32    0.00    0.00    3.77    0.00    0.00    0.00   73.58
12:20:41 PM    3   10.28    0.00   14.02    0.00    0.00    3.74    0.00    0.00    0.00   71.96
12:20:41 PM    4    8.74    0.00   14.56    0.00    0.00    2.91    0.00    0.00    0.00   73.79
12:20:41 PM    5    9.52    0.00   17.14    0.00    0.00    2.86    0.00    0.00    0.00   70.48
12:20:41 PM    6    9.52    0.00   19.05    0.00    0.00    1.90    0.00    0.00    0.00   69.52
12:20:41 PM    7    7.62    0.00   17.14    0.00    0.00    4.76    0.00    0.00    0.00   70.48

12:20:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:42 PM  all    8.02    0.00   15.27    0.11    0.00    2.09    0.00    0.00    0.00   74.51
12:20:42 PM    0    8.70    0.00   15.65    0.00    0.00    4.35    0.00    0.00    0.00   71.30
12:20:42 PM    1    7.08    0.00   15.04    0.00    0.00    3.54    0.00    0.00    0.00   74.34
12:20:42 PM    2    7.14    0.00   16.96    0.00    0.00    1.79    0.00    0.00    0.00   74.11
12:20:42 PM    3    6.60    0.00   10.38    0.00    0.00    1.89    0.00    0.00    0.00   81.13
12:20:42 PM    4    6.09    0.00   18.26    0.00    0.00    0.87    0.00    0.00    0.00   74.78
12:20:42 PM    5   12.93    0.00   13.79    0.00    0.00    0.86    0.00    0.00    0.00   72.41
12:20:42 PM    6    8.70    0.00   14.78    0.00    0.00    1.74    0.00    0.00    0.00   74.78
12:20:42 PM    7    6.78    0.00   16.95    0.85    0.00    1.69    0.00    0.00    0.00   73.73

12:20:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:43 PM  all   11.73    0.00   18.10    0.00    0.00    4.02    0.00    0.00    0.00   66.15
12:20:43 PM    0   14.41    0.00   17.12    0.00    0.00    3.60    0.00    0.00    0.00   64.86
12:20:43 PM    1   11.02    0.00   21.19    0.00    0.00    6.78    0.00    0.00    0.00   61.02
12:20:43 PM    2   10.71    0.00   16.96    0.00    0.00    6.25    0.00    0.00    0.00   66.07
12:20:43 PM    3   12.82    0.00   22.22    0.00    0.00    3.42    0.00    0.00    0.00   61.54
12:20:43 PM    4   10.19    0.00   16.67    0.00    0.00    2.78    0.00    0.00    0.00   70.37
12:20:43 PM    5    8.41    0.00   16.82    0.00    0.00    2.80    0.00    0.00    0.00   71.96
12:20:43 PM    6   16.36    0.00   13.64    0.00    0.00    3.64    0.00    0.00    0.00   66.36
12:20:43 PM    7    9.82    0.00   19.64    0.00    0.00    2.68    0.00    0.00    0.00   67.86

12:20:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:44 PM  all    9.89    0.00   16.85    0.00    0.00    3.37    0.00    0.00    0.00   69.89
12:20:44 PM    0    8.70    0.00   18.26    0.00    0.00    4.35    0.00    0.00    0.00   68.70
12:20:44 PM    1   11.40    0.00   15.79    0.00    0.00    2.63    0.00    0.00    0.00   70.18
12:20:44 PM    2    8.85    0.00   15.93    0.00    0.00    3.54    0.00    0.00    0.00   71.68
12:20:44 PM    3   13.79    0.00   13.79    0.00    0.00    3.45    0.00    0.00    0.00   68.97
12:20:44 PM    4    7.38    0.00   22.95    0.00    0.00    4.10    0.00    0.00    0.00   65.57
12:20:44 PM    5    7.83    0.00   15.65    0.00    0.00    5.22    0.00    0.00    0.00   71.30
12:20:44 PM    6    9.65    0.00   17.54    0.00    0.00    1.75    0.00    0.00    0.00   71.05
12:20:44 PM    7   11.71    0.00   14.41    0.00    0.00    1.80    0.00    0.00    0.00   72.07

12:20:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:45 PM  all   11.21    0.00   17.67    0.00    0.00    3.34    0.00    0.00    0.00   67.78
12:20:45 PM    0    8.55    0.00   21.37    0.00    0.00    3.42    0.00    0.00    0.00   66.67
12:20:45 PM    1   11.50    0.00   15.93    0.00    0.00    3.54    0.00    0.00    0.00   69.03
12:20:45 PM    2    8.47    0.00   21.19    0.00    0.00    4.24    0.00    0.00    0.00   66.10
12:20:45 PM    3    8.85    0.00   18.58    0.00    0.00    3.54    0.00    0.00    0.00   69.03
12:20:45 PM    4   12.39    0.00   14.16    0.00    0.00    3.54    0.00    0.00    0.00   69.91
12:20:45 PM    5   10.62    0.00   15.93    0.00    0.00    3.54    0.00    0.00    0.00   69.91
12:20:45 PM    6   13.11    0.00   20.49    0.00    0.00    1.64    0.00    0.00    0.00   64.75
12:20:45 PM    7   15.97    0.00   13.45    0.00    0.00    3.36    0.00    0.00    0.00   67.23

12:20:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:46 PM  all   11.15    0.00   17.27    0.00    0.00    2.62    0.00    0.00    0.00   68.96
12:20:46 PM    0    9.57    0.00   19.13    0.00    0.00    2.61    0.00    0.00    0.00   68.70
12:20:46 PM    1    9.65    0.00   18.42    0.00    0.00    1.75    0.00    0.00    0.00   70.18
12:20:46 PM    2    9.01    0.00   17.12    0.00    0.00    1.80    0.00    0.00    0.00   72.07
12:20:46 PM    3    8.77    0.00   17.54    0.00    0.00    4.39    0.00    0.00    0.00   69.30
12:20:46 PM    4   11.86    0.00   19.49    0.00    0.00    3.39    0.00    0.00    0.00   65.25
12:20:46 PM    5   14.04    0.00   14.04    0.00    0.00    2.63    0.00    0.00    0.00   69.30
12:20:46 PM    6   14.66    0.00   14.66    0.00    0.00    2.59    0.00    0.00    0.00   68.10
12:20:46 PM    7   11.50    0.00   17.70    0.00    0.00    1.77    0.00    0.00    0.00   69.03

12:20:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:47 PM  all   14.51    0.00   25.03    0.00    0.00    5.68    0.00    0.00    0.00   54.78
12:20:47 PM    0   14.14    0.00   21.21    0.00    0.00    5.05    0.00    0.00    0.00   59.60
12:20:47 PM    1   10.19    0.00   29.63    0.00    0.00    6.48    0.00    0.00    0.00   53.70
12:20:47 PM    2   11.65    0.00   26.21    0.00    0.00    5.83    0.00    0.00    0.00   56.31
12:20:47 PM    3   14.85    0.00   21.78    0.00    0.00    6.93    0.00    0.00    0.00   56.44
12:20:47 PM    4   14.55    0.00   29.09    0.00    0.00    4.55    0.00    0.00    0.00   51.82
12:20:47 PM    5   13.68    0.00   21.05    0.00    0.00    5.26    0.00    0.00    0.00   60.00
12:20:47 PM    6   20.00    0.00   25.71    0.00    0.00    5.71    0.00    0.00    0.00   48.57
12:20:47 PM    7   16.98    0.00   24.53    0.00    0.00    5.66    0.00    0.00    0.00   52.83

12:20:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:48 PM  all    9.61    0.00   14.86    0.00    0.00    1.56    0.00    0.00    0.00   73.97
12:20:48 PM    0    7.27    0.00   19.09    0.00    0.00    0.91    0.00    0.00    0.00   72.73
12:20:48 PM    1    8.62    0.00   18.97    0.00    0.00    2.59    0.00    0.00    0.00   69.83
12:20:48 PM    2   11.61    0.00   15.18    0.00    0.00    1.79    0.00    0.00    0.00   71.43
12:20:48 PM    3   11.11    0.00   17.09    0.00    0.00    2.56    0.00    0.00    0.00   69.23
12:20:48 PM    4   17.39    0.00    8.70    0.00    0.00    0.87    0.00    0.00    0.00   73.04
12:20:48 PM    5    5.45    0.00   14.55    0.00    0.00    0.91    0.00    0.00    0.00   79.09
12:20:48 PM    6    7.27    0.00   13.64    0.00    0.00    0.91    0.00    0.00    0.00   78.18
12:20:48 PM    7    7.62    0.00   11.43    0.00    0.00    1.90    0.00    0.00    0.00   79.05

12:20:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:49 PM  all   10.16    0.00   15.13    0.00    0.00    2.66    0.00    0.00    0.00   72.06
12:20:49 PM    0   11.82    0.00   16.36    0.00    0.00    2.73    0.00    0.00    0.00   69.09
12:20:49 PM    1    9.01    0.00   15.32    0.00    0.00    4.50    0.00    0.00    0.00   71.17
12:20:49 PM    2   10.28    0.00   14.02    0.00    0.00    2.80    0.00    0.00    0.00   72.90
12:20:49 PM    3   10.09    0.00   16.51    0.00    0.00    1.83    0.00    0.00    0.00   71.56
12:20:49 PM    4   13.08    0.00   12.15    0.00    0.00    1.87    0.00    0.00    0.00   72.90
12:20:49 PM    5    7.55    0.00   16.98    0.00    0.00    1.89    0.00    0.00    0.00   73.58
12:20:49 PM    6    9.71    0.00   11.65    0.00    0.00    1.94    0.00    0.00    0.00   76.70
12:20:49 PM    7    9.73    0.00   17.70    0.00    0.00    3.54    0.00    0.00    0.00   69.03

12:20:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:50 PM  all    8.24    0.00   12.93    0.00    0.00    1.60    0.00    0.00    0.00   77.23
12:20:50 PM    0    7.55    0.00   12.26    0.00    0.00    2.83    0.00    0.00    0.00   77.36
12:20:50 PM    1    6.96    0.00   17.39    0.00    0.00    3.48    0.00    0.00    0.00   72.17
12:20:50 PM    2    8.77    0.00   17.54    0.00    0.00    1.75    0.00    0.00    0.00   71.93
12:20:50 PM    3    9.26    0.00   13.89    0.00    0.00    0.93    0.00    0.00    0.00   75.93
12:20:50 PM    4   10.09    0.00    8.26    0.00    0.00    1.83    0.00    0.00    0.00   79.82
12:20:50 PM    5    6.73    0.00    9.62    0.00    0.00    0.96    0.00    0.00    0.00   82.69
12:20:50 PM    6   10.19    0.00   10.19    0.00    0.00    0.00    0.00    0.00    0.00   79.63
12:20:50 PM    7    6.36    0.00   13.64    0.00    0.00    0.91    0.00    0.00    0.00   79.09

12:20:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:51 PM  all    9.47    0.00   14.95    0.00    0.00    1.26    0.00    0.00    0.00   74.32
12:20:51 PM    0    6.31    0.00   17.12    0.00    0.00    0.90    0.00    0.00    0.00   75.68
12:20:51 PM    1   12.39    0.00   13.27    0.00    0.00    1.77    0.00    0.00    0.00   72.57
12:20:51 PM    2    6.93    0.00   12.87    0.00    0.00    0.99    0.00    0.00    0.00   79.21
12:20:51 PM    3    9.91    0.00   15.32    0.00    0.00    0.90    0.00    0.00    0.00   73.87
12:20:51 PM    4    8.49    0.00   15.09    0.00    0.00    0.94    0.00    0.00    0.00   75.47
12:20:51 PM    5    7.34    0.00   16.51    0.00    0.00    1.83    0.00    0.00    0.00   74.31
12:20:51 PM    6   10.91    0.00   14.55    0.00    0.00    1.82    0.00    0.00    0.00   72.73
12:20:51 PM    7   13.04    0.00   14.78    0.00    0.00    0.87    0.00    0.00    0.00   71.30

12:20:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
