Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:17:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:16 PM  all    0.88    0.00    0.88    0.00    0.00    0.00    0.00    0.00    0.00   98.24
12:17:16 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:16 PM    1    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:17:16 PM    2    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:17:16 PM    3    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:17:16 PM    4    0.98    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   96.08
12:17:16 PM    5    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:17:16 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:16 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:17:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:17 PM  all    0.13    0.00    0.13    0.38    0.00    0.00    0.00    0.00    0.00   99.37
12:17:17 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:17 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:17 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:17 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:17 PM    4    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
12:17:17 PM    5    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
12:17:17 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:17 PM    7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

12:17:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:18 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:18 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:17:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:19 PM  all    1.01    0.00    1.30    1.30    0.00    0.00    0.00    0.00    0.00   96.40
12:17:19 PM    0    1.15    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   97.70
12:17:19 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:17:19 PM    2    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
12:17:19 PM    3    1.16    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   97.67
12:17:19 PM    4    0.00    0.00    1.14   10.23    0.00    0.00    0.00    0.00    0.00   88.64
12:17:19 PM    5    1.15    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   97.70
12:17:19 PM    6    1.15    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   97.70
12:17:19 PM    7    3.45    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   93.10

12:17:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:20 PM  all    5.89    0.00    7.85    0.00    0.00    1.82    0.00    0.00    0.00   84.43
12:17:20 PM    0    5.81    0.00    6.98    0.00    0.00    2.33    0.00    0.00    0.00   84.88
12:17:20 PM    1    6.98    0.00    5.81    0.00    0.00    1.16    0.00    0.00    0.00   86.05
12:17:20 PM    2    5.68    0.00    9.09    0.00    0.00    1.14    0.00    0.00    0.00   84.09
12:17:20 PM    3    3.37    0.00   11.24    0.00    0.00    2.25    0.00    0.00    0.00   83.15
