Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:16:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:11 PM  all    1.38    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   98.24
12:16:11 PM    0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:11 PM    1    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:16:11 PM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:11 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:11 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:11 PM    5    5.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
12:16:11 PM    6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:11 PM    7    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98

12:16:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:12 PM  all    0.12    0.00    0.38    0.25    0.00    0.00    0.00    0.00    0.00   99.25
12:16:12 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:12 PM    1    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:16:12 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:12 PM    3    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:16:12 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:12 PM    5    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:12 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:12 PM    7    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00

12:16:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:13 PM  all    0.13    0.00    0.00    0.13    0.00    0.00    0.00    0.00    0.00   99.75
12:16:13 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    4    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:16:13 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:13 PM    7    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00

12:16:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:14 PM  all    2.72    0.00    5.06    0.00    0.00    1.82    0.00    0.00    0.00   90.40
12:16:14 PM    0    3.12    0.00    4.17    0.00    0.00    2.08    0.00    0.00    0.00   90.62
12:16:14 PM    1    2.08    0.00    6.25    0.00    0.00    1.04    0.00    0.00    0.00   90.62
12:16:14 PM    2    2.06    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   89.69
12:16:14 PM    3    3.12    0.00    6.25    0.00    0.00    1.04    0.00    0.00    0.00   89.58
12:16:14 PM    4    4.17    0.00    6.25    0.00    0.00    2.08    0.00    0.00    0.00   87.50
12:16:14 PM    5    3.09    0.00    4.12    0.00    0.00    2.06    0.00    0.00    0.00   90.72
12:16:14 PM    6    2.11    0.00    2.11    0.00    0.00    2.11    0.00    0.00    0.00   93.68
12:16:14 PM    7    2.04    0.00    5.10    0.00    0.00    2.04    0.00    0.00    0.00   90.82

12:16:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:15 PM  all    6.00    0.00   10.30    0.00    0.00    1.96    0.00    0.00    0.00   81.75
12:16:15 PM    0    7.07    0.00   14.14    0.00    0.00    1.01    0.00    0.00    0.00   77.78
