Linux 5.15.0-171-generic (cloudnet-s05) 	05/19/2026 	_x86_64_	(8 CPU)

12:11:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:54 PM  all    1.14    0.00    0.63    0.38    0.00    0.00    0.00    0.00    0.00   97.85
12:11:54 PM    0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:11:54 PM    1    4.95    0.00    1.98    1.98    0.00    0.00    0.00    0.00    0.00   91.09
12:11:54 PM    2    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
12:11:54 PM    3    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
12:11:54 PM    4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:11:54 PM    5    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:11:54 PM    6    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:11:54 PM    7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99

12:11:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:55 PM  all    0.62    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:11:55 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:11:55 PM    1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:11:55 PM    2    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:11:55 PM    3    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:11:55 PM    4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:11:55 PM    5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:11:55 PM    6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:11:55 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:11:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:56 PM  all    1.51    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   91.33
12:11:56 PM    0    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
12:11:56 PM    1    2.02    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   92.93
12:11:56 PM    2    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
12:11:56 PM    3    0.00    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   84.85
